ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM1436237910,2023-09-01T01:09:25Z,Mi producto me pareció muy bueno y se nota que si es roble no madera de pono.,0,5,0,0,2023-08-27T12:27:16Z,17,0,0,,,
MLM1882966928,2023-10-13T18:20:46Z,"Me parece excelente poder reposar mi mezcal, para poder probar su sabor, como va cambiando.",0,5,0,0,2023-08-26T20:54:59Z,15,0,0,,,
MLM1300616879,2023-09-30T19:38:55Z,No es lo que esperaba es muy pequeño pero en fin ya lo compre.,0,3,0,0,2023-09-22T20:48:52Z,14,0,0,,,
MLM1300616879,2023-06-15T17:31:49Z,Sirvió un tiempo.,0,4,0,0,2021-12-19T23:16:51Z,3,35,0,,,
MLM1300616879,2023-04-07T16:08:54Z,Un poco caro.,0,4,0,0,2023-03-31T15:47:11Z,3,0,0,,,
MLM1300616879,2023-02-23T13:07:47Z,"Fue un regalo, pero lo preparamos nosotros antes de obsequiarlo y todo bien, solo hay que seguir bien las instrucciones y ser paciente.",0,5,0,0,2022-11-07T05:54:32Z,23,0,0,,,
MLM1300616879,2023-02-10T04:35:39Z,Muy buen producto 👍.,0,4,0,0,2023-01-09T23:15:37Z,3,0,0,,,
MLM1300616879,2022-11-05T20:16:54Z,"Buen producto, me a servido de mucho en mi trabajo, da una buena presentación. Solo hay que seguir instrucciones de uso.",0,5,0,0,2022-10-07T18:44:33Z,21,0,0,,,
MLM1300616879,2022-01-14T18:11:37Z,"Excelente producto , muchas gracias.",0,5,0,0,2021-12-07T22:08:24Z,4,0,0,,,
MLM1300616879,2022-01-12T16:53:31Z,"Nos encanto!!! muy buen acabado, y el personalizado justo como se pidió! quedamos muy conformes con muestra compra. Excelente relación precio-calidad. Gracias.",0,5,0,0,2021-12-07T06:41:57Z,23,20,0,,,
MLM1300616879,2021-12-11T00:13:30Z,"Compré los de 1l, me gustaron mucho, solo en las bases se notan detalles en el ensamble que se podrían mejorar, pero están geniales.",0,5,0,0,2021-12-02T05:04:23Z,24,20,0,,,
MLM1390668971,2023-09-18T16:21:04Z,Jdjdhyd62ui2jehdyiw i'm jw.,0,5,0,0,2023-07-05T23:11:02Z,4,0,0,,,
MLM1390668971,2023-07-30T01:21:11Z,"Es bueno, no sé si retiene el tequila, lo compré para regalarlo y no me han dicho nada de nada del producto.",0,4,0,0,2022-11-28T19:46:37Z,22,0,0,,,
MLM1390668971,2023-06-01T18:34:20Z,La verdad de mala calidad lo tengo en agua y ya se empezaron a despegar los fierros que trae la boquilla se despegó aun sigue goteando agua y ya son más de 7 días que lo tengo así para pinchar la madre y nada la verdad me arrepentí. Precio bajo calidad igual.,0,1,0,0,2023-05-23T22:59:39Z,52,0,0,,,
MLM1390668971,2022-10-05T20:28:43Z,"Está muy bonito, me encanta, es para un regalo y se que le va a encantar también a él.",0,5,0,0,2022-09-30T20:05:38Z,19,0,0,,,
MLM1440943175,2023-06-07T04:43:33Z,Esta perfecto súper recosténte y excelente tamaño.,0,5,0,0,2023-04-21T00:51:38Z,7,0,0,,,
MLM1440943175,2023-05-09T22:32:36Z,Excelente producto.,0,5,0,0,2023-05-03T00:47:27Z,2,0,0,,,
MLM1440943175,2023-04-02T22:27:22Z,Buenos materiales y acabados. Quedó perfecta para mi bote de nieve de 15 litros. La madera se hinchó muy bien y sin fugas de agua. También está pintada la parte metálica para evitar la corrosión y prolongar la vida útil de la barrica. Muy buen producto.,0,5,0,0,2023-03-19T17:12:34Z,46,0,0,,,
MLM1440943175,2023-03-26T20:55:59Z,Excelente era lo que esperaba.,0,5,0,0,2023-03-15T18:23:47Z,5,0,0,,,
MLM1436254525,2023-04-09T19:31:47Z,Excelente.,0,5,0,0,2023-03-31T17:57:05Z,1,0,0,,,
MLM1317962221,2023-05-23T23:42:07Z,Bien.,0,5,0,0,2023-05-13T19:18:39Z,1,0,0,,,
MLM1317962221,2022-06-07T13:50:27Z,Venía quebrada un pedazo de madera por fuera. Y eso ocasionó una pequeña abertura en el barril. Pero solucione el problema.,0,3,0,0,2022-05-09T16:27:55Z,21,0,0,,,
MLM1677169527,2024-01-15T13:18:39Z,Me fascinaron.,0,5,0,0,2024-01-02T20:15:53Z,2,0,0,,,
MLM1677169527,2023-12-29T18:37:13Z,"Excelente calidad, está muy lindo.",0,5,0,0,2023-12-05T03:48:53Z,5,0,0,,,
MLM1677169527,2023-11-04T02:54:19Z,Todo muy bien.,0,5,0,0,2023-10-25T21:12:42Z,3,0,0,,,
MLM1677169527,2023-10-10T05:34:29Z,"Excelente calidad. Muy bonito el diseño, el perfecto recuerdo para un evento.",0,5,0,0,2023-10-03T19:34:17Z,12,0,0,,,
MLM1677169527,2023-09-10T02:13:16Z,Buen producto.,0,5,0,0,2023-08-21T02:49:02Z,2,0,0,,,
MLM1677169527,2023-08-23T19:18:26Z,"El producto bueno pero el grabado que solicite en el barril no me gusto, fue como si lo hicieran a lápiz a mano, muy simple.",0,3,0,0,2023-08-09T01:19:38Z,25,0,0,,,
MLM1677169527,2023-06-01T04:59:39Z,"Está muy padre, me gustiel grabado y todo en general.",0,5,0,0,2023-05-27T12:49:21Z,10,0,0,,,
MLM1677169527,2023-04-02T20:49:21Z,Perfecto muy bonitos.,0,5,0,0,2023-03-26T15:37:23Z,3,0,0,,,
MLM1677169527,2023-03-30T08:56:14Z,Excelente calidad y diseño!! los recomiendo.,0,5,0,0,2023-02-28T21:51:18Z,6,0,0,,,
MLM1677169527,2023-02-23T01:17:52Z,"Superó las expectativas, muy bueno y el grabado no se diga, súper contento con el producto.",0,5,0,0,2023-02-20T20:19:22Z,16,0,0,,,
MLM1677169527,2023-01-30T21:38:14Z,Muy buen producto y excelente.,0,5,0,0,2023-01-24T16:36:29Z,5,0,0,,,
MLM1956674963,2023-11-09T06:07:40Z,Excelente me encanto ! 10 de 10.,0,5,0,0,2023-11-06T15:28:49Z,6,0,1,,,
MLM1956674963,2023-12-17T03:22:37Z,"Bien hecho, cumple perfecto todo lo que dicen y además te graban el logo o imagen que necesites, además no tiene fugas y el precio es muy bueno.",0,5,0,0,2023-11-29T15:56:46Z,28,0,0,,,
MLM1657378067,2024-01-06T19:46:51Z,Bueno.,0,4,0,0,2023-12-22T00:58:54Z,1,0,0,,,
MLM1657378067,2023-11-16T23:58:31Z,Excelente.,0,5,0,0,2023-07-16T17:18:35Z,1,0,0,,,
MLM1316104845,2022-01-25T01:48:54Z,"Me gustó mucho el producto, aún falta usarlo un buen tiempo para checar el grado de añejado.",1,5,1,0,2022-01-03T17:42:28Z,17,35,0,,,
MLM1316104845,2023-11-30T16:51:08Z,"Después de ""curarlo"" como se indicaba, no aguanto el litro de ""bacanora"" sonorense y se reventó todo no dando oportunidad de probarlo con el sabor de la madera de la que estaba hecho el barrilito.",0,1,0,0,2021-12-31T16:52:48Z,35,0,0,,,
MLM1316104845,2022-12-22T16:12:30Z,Lo que andaba buscando.,0,5,0,0,2022-11-19T14:51:55Z,4,0,0,,,
MLM1316104845,2022-02-28T22:07:40Z,"Me gustó mucho el barril y el grabado quedó increíble, lo dí de regalo y les fascinó, gracias.",0,5,0,0,2022-02-06T02:31:31Z,18,0,0,,,
MLM1316104845,2022-02-16T10:25:37Z,"Muy bonito, a mi esposo le encanto.",0,5,0,0,2022-01-22T19:17:43Z,7,0,0,,,
MLM1316104845,2022-01-01T09:44:52Z,"Un buen producto, rebasó mis expectativas.",0,5,0,0,2021-11-25T01:51:38Z,6,0,0,,,
MLM1316104845,2021-12-01T20:40:28Z,"Muy buen producto, lo recomiendo ampliamente.",0,5,0,0,2021-11-08T19:20:24Z,6,0,0,,,
MLM1316104845,2021-10-30T23:16:34Z,"Tiene problemas para abir la llave del barril, no sale el liquido.",0,3,0,0,2021-10-20T16:19:58Z,12,0,0,,,
MLM1785574715,2023-08-29T00:09:14Z,Satisface mis expectativas.,0,4,0,0,2023-07-14T16:32:06Z,3,0,0,,,
MLM1401479507,2023-04-17T20:26:30Z,"Muy buen producto me encantó.
Excelente calidad tal como lo describen!! 🙂.",0,5,0,0,2023-04-03T17:34:00Z,11,0,0,,,
MLM1785492365,2023-12-14T02:30:14Z,Excelente producto.,0,5,0,0,2023-12-02T16:28:25Z,2,0,0,,,
MLM958691949,2023-11-09T00:49:35Z,Lo que esperaba gracias 👍.,0,5,0,0,2023-11-02T20:02:03Z,4,0,0,,,
MLM958429060,2023-01-19T23:48:49Z,"El tarro es bonito como esperaba el diseño fue más pequeño de lo que esperaba, sería bueno poner el tamaño del diseño para que la gente se de una idea de cómo lucirá el tarro.",0,4,0,0,2023-01-17T20:00:49Z,35,0,0,,,
MLM958688540,2023-03-13T18:02:27Z,Excelente.,0,5,0,0,2023-03-04T19:34:51Z,1,0,0,,,
MLM1388923537,2022-07-11T14:26:47Z,"Excelente trabajo, era para un regalo y a la persona le gusto mucho!.",1,5,1,0,2022-06-18T17:26:58Z,13,0,0,,,
MLM1388923537,2023-11-23T01:52:43Z,Muy bonito producto.,0,5,0,0,2023-11-13T16:58:57Z,3,0,0,,,
MLM1388923537,2023-05-13T23:34:27Z,Nos encantó!! muy buena calidad.,0,5,0,0,2023-03-11T14:32:19Z,5,0,0,,,
MLM1388923537,2022-07-07T09:18:22Z,"Excelente, muy buen material, se ajusta a lo requerido!!!.",0,5,0,0,2022-06-17T15:23:53Z,9,0,0,,,
