ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM776079710,2023-12-30T15:37:35Z,No es como en la foto de referencia.,2,3,2,0,2023-12-22T00:50:15Z,8,0,0,,,
MLM776079710,2023-12-23T03:38:04Z,Está muy bien el producto.,1,5,1,0,2023-12-18T23:45:11Z,5,0,0,,,
MLM776079710,2024-01-22T13:50:18Z,Muy bien todo perfecto.,0,5,0,0,2024-01-06T02:04:39Z,4,0,0,,,
MLM776079710,2024-01-20T23:25:21Z,Muy bien.,0,5,0,0,2024-01-17T22:51:01Z,2,0,0,,,
MLM776079710,2024-01-09T22:51:20Z,Genial 👍.,0,5,0,0,2024-01-05T01:22:31Z,1,0,0,,,
MLM776079710,2024-01-07T04:49:44Z,Buenos.,0,5,0,0,2023-12-28T19:41:40Z,1,0,0,,,
MLM776079710,2024-01-06T14:05:12Z,"Ni cerca de ser 10,000 balas de hidrogel, es publicidad engañosa, pensé que vendrían en bolsas de 1,000 pero es una sola bolsa donde dice contener 10,000.",0,1,0,0,2023-12-05T19:59:57Z,30,0,0,,,
MLM776079710,2024-01-05T23:11:04Z,Perfecto.,0,5,0,0,2024-01-03T18:52:19Z,1,0,0,,,
MLM776079710,2023-12-27T23:59:53Z,Nunca deben faltar.,0,5,0,0,2023-12-22T02:08:46Z,3,0,0,,,
MLM776079710,2023-12-26T18:40:13Z,Exelente.,0,5,0,0,2023-12-22T19:47:39Z,1,0,0,,,
MLM776079710,2021-03-12T18:39:05Z,Es un producto que en verdad valio la pena adquirirlo. La verdad pasas un muy buen rato de diversion. 100% recomendado.,0,5,0,0,2020-12-16T20:00:00Z,21,0,0,,,
MLM776079710,2021-01-25T10:40:10Z,"Excelente funcionan y al agregarle agua, toman su medida al hidratarse, y vienen separadas. Para ir utilizandolas poco a poco.",0,5,0,0,2021-01-03T20:00:00Z,20,0,0,,,
MLM776079710,2020-11-27T13:11:38Z,Excelente calidad a muy buen precio.,0,5,0,0,2020-10-13T20:00:00Z,6,0,0,,,
MLM2648646518,2023-12-20T13:45:24Z,Muy buemo.,3,5,3,0,2023-12-05T23:41:25Z,2,0,0,,,
MLM2648646518,2023-12-16T23:26:26Z,Perfecto justo lo que esperaba y de fly o sea rapidisimo.,2,5,3,1,2023-12-14T23:04:22Z,11,0,1,,,
MLM2648646518,2024-01-12T02:00:03Z,Muy bien ! muchas gracias.,0,5,0,0,2024-01-11T00:58:36Z,4,0,1,,,
MLM2648646518,2024-01-03T23:31:28Z,,0,5,0,0,2023-12-30T04:04:09Z,0,0,1,,,
MLM2648646518,2023-12-31T05:27:51Z,Muchas balas duelen mucho 😂.,0,5,0,0,2023-12-28T07:10:36Z,4,0,1,,,
MLM2648646518,2024-01-19T00:57:48Z,Muy bien producto.,0,5,0,0,2024-01-01T07:01:36Z,3,0,0,,,
MLM2648646518,2024-01-15T20:27:10Z,Es el producto idóneo para las pistolas de hidrogel de mis hijos.,0,5,0,0,2024-01-11T16:42:29Z,12,0,0,,,
MLM2648646518,2024-01-11T23:41:29Z,Excelente.,0,5,0,0,2024-01-11T03:10:13Z,1,0,0,,,
MLM2648646518,2024-01-10T15:08:10Z,Bien era lo que esperaba.,0,5,0,0,2023-12-20T22:20:25Z,5,0,0,,,
MLM2648646518,2024-01-08T19:41:54Z,Excelente producto cumple con sus espectativas.,0,5,0,0,2024-01-01T20:47:23Z,6,0,0,,,
MLM2648646518,2024-01-04T20:12:11Z,No crecen al tamaño q deven de tener.,0,1,0,0,2023-12-27T18:50:43Z,8,0,0,,,
MLM2648646518,2024-01-04T01:17:27Z,Excelente producto.,0,5,0,0,2024-01-01T19:19:54Z,2,0,0,,,
MLM2648646518,2024-01-03T19:05:37Z,"De acuerdo a mi hijo, están muy bien, gracias ☺️.",0,5,0,0,2024-01-01T03:17:15Z,9,0,0,,,
MLM2648646518,2024-01-03T17:01:56Z,Todo ok.,0,5,0,0,2024-01-02T14:43:15Z,2,0,0,,,
MLM2648646518,2024-01-02T14:46:38Z,"Pésimo no es lo que pedí y ya no te reembolsan, no les compres.",0,1,0,0,2023-12-15T06:13:38Z,14,0,0,,,
MLM2648646518,2023-12-31T01:23:42Z,Exelente y % recomendable.,0,5,0,0,2023-12-22T02:39:16Z,3,0,0,,,
MLM2648646518,2023-12-11T21:40:04Z,Realmente muy pequeñas. Menos de medio centímetro.,-2,1,0,2,2023-12-05T03:48:50Z,7,0,0,,,
MLM1711480117,2024-01-11T00:41:56Z,"Muy práctico.
Yo lo utilice para unos jarrones y me encantó.",1,5,1,0,2023-12-13T17:21:04Z,11,0,1,,,
MLM1711480117,2023-12-08T17:32:06Z,"Sin muchas y muy bonitas solo que no crecen como pensé, pero de ahí todo bien.",1,4,1,0,2023-11-26T16:17:26Z,16,0,0,,,
MLM1711480117,2023-12-31T19:03:43Z,Excelente producto.,0,5,0,0,2023-12-29T05:30:47Z,2,0,1,,,
MLM1711480117,2023-12-29T15:10:12Z,Muy excelente 👍.,0,5,0,0,2023-12-26T18:30:35Z,2,0,1,,,
MLM1711480117,2024-01-18T16:31:02Z,"No parecen ser las 50,000 bolitas, son menos.",0,3,0,0,2024-01-02T18:22:50Z,9,0,0,,,
MLM1711480117,2024-01-18T02:40:15Z,Siento que estaría mejor que envés de 5 bolsitas con 10 mil mejor una botella con todas.,0,3,0,0,2024-01-13T16:32:45Z,17,0,0,,,
MLM1711480117,2024-01-12T14:35:30Z,Excelente muy buenos.,0,5,0,0,2024-01-03T12:53:51Z,3,0,0,,,
MLM1711480117,2024-01-11T20:55:51Z,Excelentes.,0,5,0,0,2024-01-01T20:27:31Z,1,0,0,,,
MLM1852684904,2023-07-06T18:20:33Z,Excelente producto me encanto.,4,5,4,0,2023-07-04T18:12:43Z,4,0,1,,,
MLM1852684904,2023-08-17T20:14:59Z,"No son de 7-8mm son más pequeñas, y leyendo los comentarios no soy el único que le han salido así, para mi juguete (pistola) no sirvieron, aún que la publudice que son de 7-8mm es mentira, no es así.",3,1,3,0,2023-07-26T03:16:34Z,41,0,0,,,
MLM1852684904,2023-08-24T22:36:28Z,,2,5,2,0,2023-08-23T10:36:43Z,0,0,1,,,
MLM1852684904,2023-10-11T01:45:02Z,"Muy bueno, exacto lo que necesitaba.",2,5,2,0,2023-10-05T22:39:19Z,6,0,0,,,
MLM1852684904,2023-10-31T14:37:58Z,"Son más pequeñas, no me sirvieron para pistola de hidrogel.",1,2,1,0,2023-10-23T20:42:40Z,10,0,0,,,
MLM1852684904,2023-08-24T12:22:59Z,Es muy bueno solo que yo creia que el tamaño de la bolita al hidratarse sería más grande.,1,4,1,0,2023-07-18T21:53:36Z,18,0,0,,,
MLM1852684904,2023-08-23T17:39:17Z,No tan bien porque no crecen como en la imagen🙄🖕.,1,5,1,0,2023-08-21T22:23:54Z,10,0,0,,,
MLM1852684904,2023-08-12T15:20:11Z,"Una bolsita te alcanza bien para decorar un cilindro mediano, excelente producto.",1,5,1,0,2023-07-21T23:21:20Z,12,0,0,,,
MLM1852684904,2023-08-12T05:31:48Z,Mas producto q otros. Llegoa tiempo y completo recomendado.,1,5,1,0,2023-08-04T23:40:04Z,9,35,0,,,
MLM1852684904,2023-08-04T02:35:39Z,"Buen producto, las conté y estaban completas 😁.",1,5,1,0,2023-07-15T19:42:34Z,7,0,0,,,
MLM1852684904,2023-08-02T05:28:03Z,Son chicas-medianas las bolitas.,1,3,1,0,2023-06-06T03:47:50Z,5,0,0,,,
MLM1852684904,2023-07-30T09:01:44Z,"Muy buena calidad en el producto, se hidratan muy rápido, es buena relación precio producto, no se rompen tan fácil.",1,5,1,0,2023-05-20T05:25:18Z,20,0,0,,,
MLM1852684904,2023-07-12T13:17:06Z,Muy pequeño.,1,2,1,0,2023-06-12T16:17:04Z,2,0,0,,,
MLM1852684904,2023-06-24T23:52:20Z,Están muy padres las usaremos en adornos de boda.,1,5,1,0,2023-06-17T04:49:23Z,9,0,0,,,
