ID,Fecha_Creacion,Contenido,Calificacion,Valoracion,likes,dislikes,fecha_compra,Numero de Palabras,Palabras_Prohibidas,Imagenes,Reacciones,atributos,Variación_Atributos
MLM1596885435,2023-05-01T21:27:09Z,"Está incrible, muy buena calidad, no le pongo las 5 estrellas ya que tiene una pata que esta un poco más corta que las otras y eso hace que no esté fijo al 100%.
Pero muy buen producto.",10,4,10,0,2023-04-19T00:55:59Z,38,0,1,,,
MLM1596885435,2023-05-03T14:36:35Z,Súper funcional ideal para el espacio y función que lo quería.,8,5,8,0,2023-04-14T18:24:25Z,11,0,1,,,
MLM1596885435,2023-06-29T18:30:50Z,Me gusto mucho solo que si lavan la tela por algún motivo si contemplar que se encoje y ya no se puede volver a colocar.,7,5,7,0,2022-11-24T16:41:47Z,25,0,0,,,
MLM1596885435,2023-05-31T01:30:35Z,"Me encanto, es estable y de muy buena calidad, la tela la escogí color hueso, no es muy gruesa pero no trasparenta, la puedo usar muy bien para que mis pacientes se sientan mas en privado.",4,5,4,0,2023-04-20T17:40:40Z,36,0,0,,,
MLM1596885435,2023-09-22T13:37:30Z,Excelente biombo.,2,5,2,0,2023-09-20T04:25:00Z,2,0,0,,,
MLM1596885435,2023-03-27T15:34:45Z,"Alucinante. Con rico aroma, buenas terminaciones, hermoso. Lo que necesitaba nuestro hogar.",2,5,2,0,2023-02-28T15:27:20Z,12,0,0,,,
MLM1596885435,2023-08-03T04:34:07Z,"Super bonito , muy buena calidad , tal cual se ve en las imágenes. 100% recomendado.",1,5,2,1,2023-07-07T02:39:07Z,14,0,1,,,
MLM1596885435,2023-11-12T23:11:10Z,"Me gusto mucho, el tamaño, color, justo lo que necesitaba. Lo recomiendo.",1,5,1,0,2023-10-27T23:40:47Z,12,0,1,,,
MLM1596885435,2023-10-22T06:13:01Z,Muy bonito y buena calidad.,1,5,1,0,2023-10-09T19:39:39Z,5,0,0,,,
MLM1596885435,2023-10-20T16:56:55Z,"Muy bien hecho, bonito y cubre plenamente mis espectativas.",1,5,1,0,2023-10-02T21:48:17Z,9,0,0,,,
MLM1596885435,2023-10-14T17:40:35Z,Todo bien me gusto mucho de hecho es mi segunda compra.,1,5,1,0,2023-09-26T15:31:52Z,11,20,0,,,
MLM1596885435,2023-10-03T14:54:18Z,"Hermoso, la vrd esta muy bonito y vale mucho la pena.",1,5,1,0,2023-09-17T00:31:07Z,11,0,0,,,
MLM1596885435,2023-09-20T02:57:45Z,Me parece bien funcional.,1,5,1,0,2023-08-19T01:12:07Z,4,0,0,,,
MLM1596885435,2023-09-09T18:24:30Z,Muy funcional para dividir espacios.,1,5,1,0,2023-08-21T06:14:37Z,5,0,0,,,
MLM1596885435,2023-07-24T16:59:37Z,"Es un buen producto, con buenos terminados, dimensión acordé, recomendable 100%.",1,5,1,0,2023-07-05T01:11:46Z,11,0,0,,,
MLM1596885435,2023-07-09T21:27:15Z,"Exelente producto, muy recomendable, muy satisfecha con mi compra, gracias.",1,5,1,0,2023-06-23T02:55:00Z,10,20,0,,,
MLM1596885435,2023-05-18T11:14:25Z,"Me sorprendió mucho que lo pedí aquí y en menos de 2 horas ya estaba en casa. El transportista me comentó que justo ese día estaba programada la ruta por mi zona y bueno, bonita coincidencia. El biombo es justo lo que necesitaba. Muchas gracias.",1,5,1,0,2023-05-03T17:25:11Z,45,0,0,,,
MLM1596885435,2023-05-16T03:15:39Z,Me encantaron muy bonitos y bien hechesitos.,1,5,1,0,2022-12-03T22:56:36Z,7,0,0,,,
MLM1596885435,2024-01-17T00:10:44Z,Buen producto.,0,5,0,0,2023-12-30T03:03:24Z,2,0,0,,,
MLM1596885435,2023-12-27T15:21:17Z,Muy bien.,0,5,0,0,2023-12-05T22:09:57Z,2,0,0,,,
MLM1596885435,2023-12-22T13:22:36Z,"Muy lindo, y grande le adaptaré ruedas para protegerlo.",0,5,0,0,2023-11-27T17:02:41Z,9,0,0,,,
MLM1596885435,2023-12-12T01:35:04Z,"Muy bueno, buena construccion y quedo perfecto en el lugar que lo requería,.",0,5,0,0,2023-11-20T16:15:44Z,13,0,0,,,
MLM1596885435,2023-12-06T19:33:46Z,Me gusto el material y la fabricación es de calidad. Muy práctico para lo que necesito.,0,4,0,0,2023-11-20T20:03:12Z,16,0,0,,,
MLM1596885435,2023-12-03T16:58:32Z,El biombo está descuadrado al quererlo mover se tambalea !.,0,2,0,0,2023-11-14T22:47:47Z,9,0,0,,,
MLM1596885435,2023-11-29T20:25:44Z,"No trae patitas y se cae fácilmente, y además están chuecas.",0,2,0,0,2023-11-02T14:01:05Z,11,0,0,,,
MLM1596885435,2023-11-22T23:30:25Z,Muy bueno aunque las patas están un poco desniveladas.,0,4,0,0,2023-04-10T19:27:25Z,9,0,0,,,
MLM1596885435,2023-11-14T13:10:19Z,"Excelente, muy bonito acabado y luce genial en cualquier parte.",0,5,0,0,2023-10-16T16:19:34Z,10,0,0,,,
MLM1596885435,2023-11-08T00:31:32Z,Justo lo que esperaba.,0,5,0,0,2023-10-20T16:17:02Z,4,0,0,,,
MLM1596885435,2023-11-06T15:14:16Z,,0,5,0,0,2023-10-19T22:41:42Z,0,0,0,,,
MLM1596885435,2023-10-13T19:58:23Z,Satisfecha.,0,4,0,0,2023-10-03T06:13:38Z,1,0,0,,,
MLM1596885435,2023-10-04T21:42:14Z,Excelente producto.,0,5,0,0,2023-08-14T21:48:32Z,2,0,0,,,
MLM1596885435,2023-08-29T00:16:21Z,"La tela no se transparenta, lo recomiendo.",0,5,0,0,2023-08-10T03:33:14Z,7,0,0,,,
MLM1596885435,2023-08-20T16:15:22Z,Excelente cumple su función y tiene buen tamaño 👍.,0,5,0,0,2023-08-02T23:40:21Z,8,0,0,,,
MLM1596885435,2023-08-05T20:09:51Z,Producto en excelentes condiciones.,0,5,0,0,2023-07-09T19:15:27Z,4,0,0,,,
MLM1596885435,2023-07-18T15:23:18Z,Excelente.,0,5,0,0,2023-06-20T20:54:00Z,1,0,0,,,
MLM1596885435,2023-06-20T07:22:23Z,Buen producto.,0,4,0,0,2023-05-18T16:49:17Z,2,0,0,,,
MLM1596885435,2023-06-18T06:15:48Z,Me encantó.,0,5,0,0,2023-05-21T23:25:51Z,2,0,0,,,
MLM1596885435,2023-05-24T16:26:43Z,"Excelente producto, el material de buena calidad.",0,5,0,0,2023-04-22T14:47:35Z,7,0,0,,,
MLM1596885435,2023-05-08T20:51:04Z,"Muy buena calidad, es lo que esperaba.",0,5,0,0,2023-04-09T03:53:50Z,7,0,0,,,
MLM1596885435,2023-04-19T02:54:47Z,Exelente tela de muy buena calidad recomiendo ampliamente.,0,5,0,0,2023-04-02T01:54:48Z,8,0,0,,,
MLM1596885435,2023-03-29T23:30:30Z,"Muy bueno, bonito de calidad.",0,5,0,0,2023-03-20T17:23:18Z,5,0,0,,,
MLM1596885435,2023-02-21T05:07:22Z,Excelente.,0,5,0,0,2023-01-30T18:40:43Z,1,0,0,,,
MLM1596885435,2023-02-11T23:12:05Z,"Falto lijar la madera, traía muchas astilla.",0,5,0,0,2023-01-13T20:50:08Z,7,0,0,,,
MLM1596885435,2023-02-02T22:12:44Z,"Me encantó, útil y bonito.",0,5,0,0,2022-12-17T20:38:13Z,5,0,0,,,
MLM1596885435,2023-01-20T06:10:29Z,Excelente diseño y calidad.,0,5,0,0,2022-12-04T02:27:10Z,4,0,0,,,
MLM1596885435,2023-01-05T18:13:51Z,"Muy funcional, bonito y manejable.",0,5,0,0,2022-11-09T17:32:57Z,5,0,0,,,
MLM1596885435,2023-06-13T06:14:23Z,"Caro paro lo sencillo que es, ni barniz ni nada.",-1,2,0,1,2023-05-26T05:34:04Z,10,0,0,,,
MLM1602792084,2023-09-26T20:43:27Z,"Me gustó mucho, fue más de lo que esperaba a un costo accesible.",7,5,7,0,2023-09-11T18:11:29Z,13,0,1,,,
MLM1602792084,2023-06-17T23:46:02Z,Excelente calidad.,6,5,6,0,2023-05-31T03:00:26Z,2,0,0,,,
MLM1602792084,2023-07-30T15:41:58Z,Perfecto!! un poco transparente pero para dividir es perfecto.,3,5,3,0,2023-07-26T23:39:59Z,9,0,1,,,
MLM1602792084,2023-03-26T04:49:00Z,"Me encanto el biombo, era lo que quería para mi lugar. Lo recomiendo al 100%.",3,5,3,0,2023-03-15T18:27:50Z,15,0,0,,,
MLM1602792084,2023-06-26T14:44:10Z,"Es un muy buen producto, está muy bien hecho y el material es de calidad.
En mi caso lo pedí en color manta, y cuando la luz 💡 se ata prendía se transparenta, ése es el único pero, supongo que telas más oscuras no tendrían ese tema.
Sí lo recomiendo, se ve bonito y es funcional.",2,5,2,0,2023-06-04T02:02:07Z,55,0,0,,,
MLM1602792084,2023-07-27T15:48:54Z,Excelente y de buena calidad!!!.,1,5,1,0,2023-07-11T23:54:54Z,5,0,1,,,
MLM1602792084,2023-05-02T20:07:33Z,"El material es muy bueno, excelente calidad!!.",1,5,1,0,2023-03-29T00:10:46Z,7,0,0,,,
MLM1602792084,2023-04-10T00:12:52Z,Producto bien hecho. Me hubiese gustado más barnizado. Pero fuera de eso muy bien. Lo recomiendo.,1,5,1,0,2023-03-29T19:16:54Z,16,0,0,,,
MLM1602792084,2023-07-04T23:16:04Z,"Si vale la.
Pena. No se transparenta.",0,5,0,0,2023-07-03T15:05:53Z,7,0,1,,,
