ID,Titulo,ID_Seller,Precio,Inventario_Inicial,link,Fecha de Creacion,Ultima_Actualizacion,Salud,Categoria,Ventas,Atributos,Descripción
MLM2696162168,Marco De Cama De Piso De Madera De Tamaño Completo Con Valla,1240217459,12609.0,10,https://articulo.mercadolibre.com.mx/MLM-2696162168-marco-de-cama-de-piso-de-madera-de-tamano-completo-con-valla-_JM,2023-11-22T17:14:19.000Z,2023-11-22T17:29:08.130Z,0.71,MLM121838,Nuevo,"[{'': ['Nombre del álbum', 'Otros']}, {'': ['Método de aplicación', 'Otros']}, {'': ['Tipo de barra', 'Otros']}, {'': ['Tipo de burro', 'Otros']}, {'': ['Cantidad de hornallas', '1']}, {'': ['Tipo de cable y adaptador', 'Otros']}, {'': ['Largo del cable', '0 m']}, {'': ['Tipo de vela', 'Led']}, {'': ['Personaje', 'FOTOGRAFIA']}, {'': ['Tipo de colador', 'Otros']}, {'': ['Colección', 'Otros']}, {'': ['Modelos de celulares y tablets compatibles', 'Otros']}, {'': ['Tipo de disco', 'Otros']}, {'': ['Tipo de platillo', 'De mano']}, {'': ['Diseño', 'Otros']}, {'': ['Diámetro', '25 cm']}, {'': ['Sección', '2 x 0.75 mm²']}, {'': ['Tipo de cable', 'Otros']}, {'': ['Tipo de interruptor', 'Pulsador']}, {'': ['Volumen del aceite de motor', '0 L']}, {'': ['Agente extintor', 'Otros']}, {'': ['Tipo de ventilador', 'De pared']}, {'': ['Formato del fertilizante', 'Otros']}, {'': ['Tipo de bandera', 'Marca']}, {'': ['Género', 'Sin género']}, {'': ['Material de la extensión de cabello', 'Otros']}, {'': ['Tipo de martillo', 'Bola']}, {'': ['Tipo de serrucho', 'Otros']}, {'': ['Tipo', 'Otros']}, {'': ['Incluye tapa', 'Sí']}, {'': ['Conector de entrada', 'Otros']}, {'': ['Tipo de mueble de cocina', 'Otros']}, {'': ['Tipo de rodillera', 'Táctica']}, {'': ['Color de las luces', 'Blanco']}, {'': ['Línea', 'Línea']}, {'': ['Tipo de imán', 'Otros']}, {'': ['Cantidad de brochas', '0']}, {'': ['Fabricante', 'Merax']}, {'': ['Material', 'Madera']}, {'': ['Tamaño del colchón', 'Individual']}, {'': ['Tipo de montaje', 'Empotrable']}, {'': ['Tipo de cable de red', 'Otros']}, {'': ['OEM', 'NA0NA0NA0']}, {'': ['Tipo de organizador', 'Otros']}, {'': ['Origen', 'Otros']}, {'': ['Tipos de horno', 'Otros']}, {'': ['Tipo de almohadilla', 'Otros']}, {'': ['Temática del cuadro', 'Otros']}, {'': ['Tipo de pintura', 'Otros']}, {'': ['Número de parte', '111111']}, {'': ['Nombre del perfume', 'Otros']}, {'': ['Cantidad de piezas', '0']}, {'': ['Tipo de maceta', 'Maceta']}, {'': ['Material de la olla', 'Aluminio']}, {'': ['Tipo de olla', 'Olla']}, {'': ['Tipo de alimentación', 'Otros']}, {'': ['Tipo de producto', 'Placa']}, {'': ['Instrumento recomendado', 'Otros']}, {'': ['Formato de venta', 'Unidad']}, {'': ['Escala', 'Otros']}, {'': ['Fragancia', 'Otros']}, {'': ['Tipo de tornillo', 'Otros']}, {'': ['Cantidad de sistemas de seguridad', '1']}, {'': ['Talla', 'L']}, {'': ['ID de la guía de tallas', 'Otros']}, {'': ['Formato del suplemento', 'Otros']}, {'': ['Tipo de tanque para inodoro', 'Tanque para inodoro']}, {'': ['Tipo de pinza', 'Otros']}, {'': ['Tipo de torquímetro', 'Otros']}, {'': ['Capacidad total', '1 L']}, {'': ['Forma', 'Otros']}, {'': ['Unidades por pack', '1']}, {'': ['Peso de la unidad', '1 g']}, {'': ['Marca del vehículo', 'Otros']}, {'': ['Formato del gato', 'Otros']}, {'': ['Modelo del vehículo', 'Otros']}, {'': ['Tipo de vehículo', 'Carros, Pickups & SUV']}, {'': ['Título del videojuego', 'Otros']}, {'': ['Grado de viscosidad', 'Otros']}, {'': ['Capacidad en volumen', '7 L']}, {'': ['Tipo de tarugo', 'Otros']}, {'': ['Tipo de ventana', 'Otros']}, {'': ['Con revestimiento antiadherente', 'No']}, {'': ['Tipo de llave', 'Plana']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Ajustable']}, {'': ['Marca', 'Merax']}, {'': ['Color', 'Negro']}, {'': ['Código universal de producto', '0123456789012']}, {'': ['Altura', '0 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '0 cm']}, {'': ['Color principal', 'Plateado']}, {'': ['Modelo', 'B0BCFSBZ69']}, {'': ['MPN', '00000000']}, {'': ['Nombre del diseño', 'Hojas']}, {'': ['SKU', 'B0BCFSBZ69']}, {'': ['Ancho', '25 cm']}]","SKU: B0BCFSBZ69 

Titulo : marco de cama de piso de madera de tamaño completo con valla y puerta (nogal) 

Descripción : Peso y dimensionesDimensión total del producto: 77.2""L x 56.1""W x 21.6""HNúmero de paquete: 1Peso total del producto: 42 librasCapacidad de peso: No limitadaGrosor recomendado del colchón: 8 pulgadas.EspecificacionesTipo de producto: Cama de pisoTamaño: CompletoColor: NogalMaterial: madera contrachapada+MDF+madera de pinoNúmero de listones: sin listonesRequiere montaje: SíPaís de origen: VietnamGarantía del producto: Un año 

Marca: Merax 
 ======= CARACTERISTICAS DEL PRODUCTO ========
 Talla: Full Floor Bed
Dimensiones del producto: 77,2""l. x 56,1""an. x 21,6""al. pulgadas
Características especiales: Robusto
Color: Nuez
Tipo de acabado: Madera 
Tamaño: 
style/size:     
 ========== INFORMACIÓN IMPORTANTE ========== 
-CUALQUIER DUDA PUEDES HACERNOS PREGUNTAS EN LA SECCION DE PREGUNTAS
-TODOS NUESTROS PRODUCTOS SE ENVIAN DE MÉXICO.
-SOMOS UNA EMPRESA RESPONSABLE COMPROMETIDOS CON NUESTROS CLIENTES PARA LLEVAR LA MEJOR CALIDAD Y VARIEDAD DE PRODUCTOS IMPORTADOS A NUESTRO CLIENTE FINAL.
-PODEMOS FACTURAR TU COMPRA.
-GRACIAS POR TU VISITA.
 =============================================== 
 iFDP: 21/11/2023"
MLM641351318,Litera Tacto Ii Individual Nueva Desmontable O Fija Msi,306245537,6275.0,38,https://articulo.mercadolibre.com.mx/MLM-641351318-litera-tacto-ii-individual-nueva-desmontable-o-fija-msi-_JM,2018-09-06T18:21:54.000Z,2023-07-04T19:37:04.000Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Es litera', 'Sí']}, {'': ['Disponibilidad de stock', '6 días']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Muebles Pepe']}, {'': ['Altura', '60 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '2.03 cm']}, {'': ['Materiales', 'Metálico Tubular']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Tacto 2']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '18 kg']}, {'': ['Ancho', '1.03 cm']}, {'': ['Con cajones', 'No']}]","MUEBLES PEPE TE OFRECES ESTA LINDA LITERA TACTOPIEL II INDIVIDUAL 

ESTRUCTURA DE TUBO REDONDO 3"", tambor 11 o 13 puentes, recuadros en tacto piel

---------------HOLA---------------
----------- Antes de realizar su compra -----------
##PREGUNTE si hay entregas a su localidad y el costo de envió. 
.................En la Ciudad de México y Área Metropolitana el envió es gratis.

* * * * *Pregúntenos todo lo que necesite saber, el equipo de ""MUEBLES PEPE"" estará feliz de responder a cualquier duda que tenga a fin de brindarle el mejor servicio al momento de comprar sea la mejor.

+ - - - - - - - - - Medios de pago - - - - - - - - - +

Aceptamos los siguientes medios de pago:

- MercadoPago.
- Depósito bancario (Banamex y Bancomer).
- Transferencia electrónica.


+ - - -Todos nuestros productos estan sujetos a cambio de precio sin previo aviso - - - +"
MLM841563087,Muebles Cama Marvin Suede Chocolate Mueble Literas Twins,572994764,10199.0,1,https://articulo.mercadolibre.com.mx/MLM-841563087-muebles-cama-marvin-suede-chocolate-mueble-literas-twins-_JM,2020-11-19T22:28:45.000Z,2023-07-26T09:54:55.000Z,0.85,MLM121838,Nuevo,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Sofa-cama']}, {'': ['Marca', 'Kaloni Muebles']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '210 cm']}, {'': ['Materiales', 'Madera de pino']}, {'': ['Modelo', 'CAMA MARVIN SUEDE CHOCOLATE']}, {'': ['Requiere ensamblado', 'No']}, {'': ['Ancho', '108 cm']}, {'': ['Con cajones', 'No']}]","CAMA MARVIN SUEDE CHOCOCLATE.  
Ahorra espacio sin perder el buen gusto con el sofá-cama, fabricado en madera de pino TAPIZADA, (DIFERENTE COLOR VARIA EL PRECIO) ++Haspe Beige ++Haspe Gris++Lino Gris++Suede Gris++Suede chocolate. cama individual base oculta individual de cama
Incluye: SOFA CAMA NO INCLUYE DECORADOS
Medidas:
                      
Sofá-cama      108cm ANCHO        210cm LARGO    95CM ALTO


***Cotiza tu envío antes de tu compra  en la sección  de preguntas  y respuestas antes de comprar***                                             
***Envíos solo al DF, zona conurbada , Toluca Zumpango. Pregunta si llegamos a tu destino compra  en la sección  de preguntas  y respuestas antes de comprar***."
MLM1376674831,Litera Modelo Lily,520006737,12800.0,1,https://articulo.mercadolibre.com.mx/MLM-1376674831-litera-modelo-lily-_JM,2022-02-10T07:38:25.000Z,2022-09-23T09:06:37.000Z,0.83,MLM121838,Nuevo,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Teckmoda']}, {'': ['Altura', '180 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '190 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '250 kg']}, {'': ['Modelo', 'Lily']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '100 kg']}, {'': ['Ancho', '110 cm']}, {'': ['Con cajones', 'No']}]","Litera modelo Lily lleva cama arriba individual con barandal, cama cama medio individual con escalera de rejilla con repisa de apoyo

Contamos con una alta gama de colores a elegir y se realiza cualquier modificación que deseo 

Todo es de madera de pino y triplay de pino  100% garantizado  
El contó del envio es dependiendo la distancia en la que se encuentre"
MLM1398326787,"Litera Individual Alto Brillo Con Ropero,cajonera Y Escalera",420498429,14200.0,3,https://articulo.mercadolibre.com.mx/MLM-1398326787-litera-individual-alto-brillo-con-roperocajonera-y-escalera-_JM,2022-03-29T01:51:39.000Z,2023-12-11T03:07:31.000Z,1.0,MLM455214,Nuevo,"[{'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Muebles RvR']}, {'': ['Altura', '180 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '2 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '95 g']}, {'': ['Modelo', 'Litera individual estándar multicolor']}, {'': ['Requiere ensamblado', 'No']}, {'': ['Peso', '195 t']}, {'': ['Ancho', '2 cm']}, {'': ['Con cajones', 'Sí']}, {'': ['Con escalera', 'Sí']}]","Litera individual estándar ambas camas multicolor alto brillo con ropero, cajonera y escalera tipo cubos para guardar fabricada en madera de pino y mdf de alta resistencia desmontable en 5 piezas ideal para espacios pequeños fácil armado sin tornillos costo adicional del envío solo CDMX y EDOMEX"
MLM1771964249,Litera Twin Sobre Completa Marca Meritline Color Gris,838923528,35300.0,1,https://articulo.mercadolibre.com.mx/MLM-1771964249-litera-twin-sobre-completa-marca-meritline-color-gris-_JM,2023-01-20T18:39:46.000Z,2023-08-03T04:28:56.000Z,0.85,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'GEMELO/COMPLETA']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'MERITLINE']}, {'': ['Código universal de producto', '754047474781']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', None]}, {'': ['Materiales', None]}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', None]}, {'': ['Requiere ensamblado', None]}, {'': ['Peso', None]}, {'': ['Ancho', None]}]","""""""Este Articulo tiene envío de inmediato desde Estados Unidos. No tienes que pagar cargos adicionales al momento de la entrega.

Brindamos la mejor atención del portal en la venta y en la posventa!!
- Avisos –
- El más importante de todos es PREGUNTAR ANTES DE OFERTAR la existencia del artículo. Para evitar cancelaciones.
- El tiempo de entrega es estimado, la mayoría de las veces importamos el articulo mucho antes del plazo señalado.
** El precio es el precio Final y el Envío ya está incluido en el precio.
** Articulo Importado de Estados Unidos.
** Emitimos solo Nota de Venta, por favor considere lo anterior antes de realizar su compra. **
**Esta Compra es Segura, está 100% Garantizada por Mercado Pago, si no recibe el artículo, se le reembolsa el pago. **
** IMPORTANTE: el proveedor de este producto está en los EE.UU.
** Si no encuentra lo que busca nosotros le ayudamos en la sección de preguntas

GARANTIA:
*** Tiene garantía extendida mientras exista el artículo en el mercado. Es importante que conserve el empaque original para hacer valida la garantía. ***
Nota: Los gastos de envío por concepto de tramites de garantía Extendida corren por cuenta del comprador en México y por cuenta del vendedor en Estados Unidos.

FACTURACIÓN: Emitimos solo Nota de Venta, por favor considere lo anterior antes de realizar su compra.

SOMOS MAYORISTAS
LAS IMÁGENES EXPUESTAS SON CON FINES ILUSTRATIVOS.
Las Especificaciones y las imágenes están sujetas a cambios sin previo aviso.
Todas las marcas de fábrica son propiedad de sus respectivos dueños. (MT)""""""


 Dimensión total  91.7 ""L * 51.6"" W * 61.4"" H, 10 listones cada cama para soportar sus colchones de manera uniforme, sin necesidad de somieres. Grosor recomendado: 6"" Twin para la litera superior, 6"" a 8"" para la litera inferior. (colchón se vende por separado)
 Gemelo desmontable sobre litera completa   Perfecto para familias con 2 niños, puede usar esta litera cuando los niños comparten una habitación o alojar a su huésped durante la noche, y puede separarlos en una cama doble y una cama completa cuando sus hijos crezcan y necesiten su propio espacio. Características clave del producto
 Litera con almacenamiento  Esta litera cuenta con dos camas y 2 cajones debajo de la cama y estantes de almacenamiento debajo de la escalera, para proporcionar espacio para edredones adicionales, almohadas, ropa de cama u otras cosas que necesita almacenar, pero desea tener a mano. Maximiza el uso de tu espacio.
 Montaje necesario  Este marco de litera doble sobre completo viene con instrucciones y herramientas paso a paso, fácil de montar, también puede descargar instrucciones en línea aquí: Especificación técnica > Manual de instalación.
Este gemelo sobre litera completa enviado en 3 cajas."
MLM1855010513,Recamara Luis Xiv Cabecera + Buros Cajonera Y Espejo Alto.,289145183,42499.0,1,https://articulo.mercadolibre.com.mx/MLM-1855010513-recamara-luis-xiv-cabecera-buros-cajonera-y-espejo-alto-_JM,2023-03-05T15:33:07.000Z,2024-01-04T19:15:01.000Z,0.85,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Cama']}, {'': ['Marca', 'Remates Mx']}, {'': ['Altura', '153 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '157 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Modelo', 'RECAMARA LUIS XIV (5 pzas)']}, {'': ['Requiere ensamblado', 'No']}, {'': ['Ancho', '6 cm']}]","Barnizada en color blanco con detalles en madera natural barnizada. Compuesto de 1 cabecera Matrimonial, 2 buros, cajonera y espejo alto.
Incluye: 1 cabecera, 2 burós, 1 cómoda, 1 espejo
  Medidas: 
Cabecera      157cmAncho    135cmAlto      6cmFondo
buro                55cmAncho      57cmAlto      30cmFondo
Cajonera         62cmAncho    114cmAlto      41cmFondo
Espejo             60cmAncho    185cmAlto      3cmFondo"
MLM1880201049,Litera Moora Gris Individuales De 3 Plazas Desmontable,289145183,18399.0,1,https://articulo.mercadolibre.com.mx/MLM-1880201049-litera-moora-gris-individuales-de-3-plazas-desmontable-_JM,2023-04-18T15:48:32.000Z,2023-09-04T19:10:16.000Z,0.71,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Remates Mx']}, {'': ['Altura', '196 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '205 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Modelo', 'LITERA MOORA GRIS']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Ancho', '110 cm']}]","LITERA MOORA.
La litera  es la opción perfecta para ahorrar espacio, fabricada con madera de pino, barnizada en color NOGAL
Duerman tres con estilo con el diseño altamente personalizable y ahorrador de espacio de la cama triple con tres camas. El aumento de la capacidad para dormir es una solución de sentido común para las casas de campo, la familia extendida, los visitantes de fuera de la ciudad o el alojamiento de amigos traviesos de su hijo para una fiesta de pijamas. 
La litera presenta un acabado nogal, líneas limpias y tablillas horizontales con dos escaleras incorporadas para acceder a las literas superiores. Cada cama cuenta con su propio espacio personal con acceso fácil y confiable dentro y fuera. 
El último ahorro de espacio, las múltiples configuraciones, también permiten que se configure como una litera triple, una litera y un sofá cama, o simplemente tres camas individuales. El exclusivo diseño de la litera del piso le permitirá maximizar su espacio, mientras que la construcción robusta y sólida agrega durabilidad y funcionalidad
 Incluye: 1 Litera para tres personas, las tres camas individuales
diferentes colores varian precio: ++NOGAL ++ BLANCO ++ GRIS.
NO INCLUYEN COLCHONES NI DECORADOS
 Medidas:
LITERA TRIPLE           110 CM ANCHO         205 CM LARGO            196CM ALTO


***Cotiza tu envío antes de tu compra  en la sección  de preguntas  y respuestas antes de comprar***                                             
***Envíos solo al DF, zona conurbada , Toluca Zumpango. Pregunta si llegamos a tu destino compra  en la sección  de preguntas  y respuestas antes de comprar***."
MLM1896613811,Mueble Litera Donko Chocolate Infantil De Pino Maciza,289145183,19299.0,1,https://articulo.mercadolibre.com.mx/MLM-1896613811-mueble-litera-donko-chocolate-infantil-de-pino-maciza-_JM,2023-05-22T15:54:33.000Z,2023-08-02T00:06:19.000Z,0.71,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Remates Mx']}, {'': ['Altura', '181 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '205 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Modelo', 'LITERA DONKO chocolate']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Ancho', '146 cm']}]","LITERA DONKO 
Esta cama litera está hecha de madera de pino maciza, con la opción de un acabado nogal claro,  oscuro, gris o blanco que se ve bien con cualquier decoración. Esta litera de almacenamiento de estilo cuenta con una cama de tamaño individual sobre una cama de tamaño matrimonial con dos cajones de almacenamiento, lo que brinda la máxima comodidad para ahorrar espacio.
 Incluye:  1 cama matrimonial, 1 cama individual, 2 cajones, escalera y barandal.
 Medidas:
                              
   C. ind        110cm ANCHO        205cm LARGO      83cm ALTO
   C. mat       146cm ANCHO       205cm LARGO      98cm ALTO
   TODA        146cm ANCHO        205cm LARGO      181cm ALTO
Escalera         36cm LARGO
Cajón            40cm ANCHO          96cm LARGO        35cm ALTO

***Cotiza tu envío antes de tu compra  en la sección  de preguntas  y respuestas antes de comprar***                                             
***Envíos solo al DF, zona conurbada , Toluca Zumpango. Pregunta si llegamos a tu destino compra  en la sección  de preguntas  y respuestas antes de comprar***."
MLM1897064335,Mueble Base Suecia Individual Haspe Gris Con Cajones,289145183,4999.0,1,https://articulo.mercadolibre.com.mx/MLM-1897064335-mueble-base-suecia-individual-haspe-gris-con-cajones-_JM,2023-05-23T14:53:15.000Z,2023-05-23T22:31:59.000Z,0.66,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'base']}, {'': ['Marca', 'Remates Mx']}, {'': ['Altura', '30 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Modelo', 'BASE SUECIA individual HASPE GRIS']}, {'': ['Requiere ensamblado', 'No']}, {'': ['Ancho', '100 cm']}, {'': ['Con cajones', 'Sí']}]","BASE SUECIA  CON CAJONES individual 
Agregue estilo y sobriedad a tu habitación con la base Suecia, su diseño es cálido. Fabricada en madera de pino industrializada.
 Realizada en 2 partes para su facilitar su acomodo. Los precios varían, dependiendo el tapiz y el tamaño ++Suede Gris ++haspe beige ++haspe gris ++suede chocolate ++lino gris.
2 cajones cualquier tamaño.
Medidas:
Individual ancho: 100 cm Largo 200 cm, Altura 30 cm 
***Cotiza tu envío antes de tu compra  en la sección  de preguntas  y respuestas antes de comprar***                                             
***Envíos solo al DF, zona conurbada , Toluca Zumpango. Pregunta si llegamos a tu destino compra  en la sección  de preguntas  y respuestas antes de comprar***."
