ID,Titulo,ID_Seller,Precio,Inventario_Inicial,link,Fecha de Creacion,Ultima_Actualizacion,Salud,Categoria,Ventas,Atributos,Descripción
MLM628463332,Litera Triple Fija Individual,80583357,6099.0,35,https://articulo.mercadolibre.com.mx/MLM-628463332-litera-triple-fija-individual-_JM,2018-06-01T20:26:04.000Z,2024-01-11T19:36:08.000Z,0.71,MLM121838,Nuevo  |  +25 vendidos,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Pepez']}, {'': ['Color', 'Blanco Negro Rojo Chocolate']}, {'': ['Código universal de producto', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '2.04 m']}, {'': ['Materiales', 'Metálico']}, {'': ['Modelo', 'Basico']}, {'': ['Ancho', '1.04 m']}, {'': ['Con cajones', 'No']}]","Información Importante: (Debido a que nuestro producto no es aceptado por sus dimensiones en envíos por Mercado Envíos por DHL ni Estafeta, les solicitamos puedan consultar el precio del envío antes de dar click en comprar, tenemos envíos por nuestros medios con un costo de 250 a 550 a la mayor parte de la CDMX y algunos alrededores, también tenemos envíos foráneos por medio de Transportes Cosolidados y el costo depende de la ubicación, agradecemos su atención.)


Litera triple fija de pisos individual. 
incluye barandal alto y escalera.

La litera no incluye colchones.
 -- se venden por separado --

- Tambores tubulares de travesaños.
- Soldadura de Microalambre.
- Pintura Electrostática.

precio a MSI

Colores:

- 1 Rojo 
- 2 Vino 
- 3 Negro
- 4 Blanco
- 5 Chocolate
- 6 Rosa
- 7 Anaranjado
- 8 Azul marino
- 9 Azul metálico
- 10 Plata opaco
- 11 Gris amartillado"
MLM1947972907,Cama Triple Kit Montessori Individual Color Beige Fabricada En Barniz,234055841,19999.0,8,https://articulo.mercadolibre.com.mx/MLM-1947972907-cama-triple-kit-montessori-individual-color-beige-fabricada-en-barniz-_JM,2023-09-10T09:15:31.000Z,2024-01-09T13:54:10.000Z,,MLM121838,2,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Triple']}, {'': ['Marca', 'Kit']}, {'': ['Color', 'Beige']}, {'': ['Altura', '20 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Color principal', 'Blanco']}, {'': ['Materiales', 'Barniz,Madera,Tornillería']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Montessori']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['SKU', 'LMKINDV200100']}, {'': ['Peso', None]}, {'': ['Ancho', '100 cm']}, {'': ['Con cajones', 'Sí']}]","LITERA TRIPLE INDIVIDUAL

Tamaño individual estándar

Edad recomendable:
Para niños a partir de 1 año 

*No incluye colchones*

 Un espacio de diversión, convivencia y sueños en familia

Con la Litera Triple Individual tus hijos podrán tener una fiesta de pijamas perfecta, podrán divertirse, dormir y compartir de forma cómoda. Además aprovecharás los espacios de la mejor manera, contando con 3 camas en una.

Esta Litera Triple está compuesta por una Litera Montessori, un set de patas y una Cama Canguro Individual. 

Paquete Litera Triple Individual incluye:

 1 Litera Individual Montessori: Medidas (Largo 198 cm x Ancho 98 cm x Alto 180 cm).

 1 Set de patas para Litera: (Largo 10cm x ancho 5 cm x alto 28cm).

 1 Cama baja Canguro Individual:
 Largo: 192 cm.
 Ancho: 98 cm.
 Alto: 22 cm Externa
 Alto: 20 cm Interna

 IMPORTANTE *Tomar en cuenta que el colchón individual para la cama baja canguro no debe ser más alto de 20 cm*

MATERIALES
-Fabricado en Madera Estufada Importada de Primera Calidad (FAS)
-La madera es tratada a través de un proceso de estufado para eliminar el agua o humedad para así lograr estabilidad y asegurar el cumplimiento de los más altos estándares de calidad. 
-Acabado natural con protección de barniz ecológico base agua no tóxico.

Características:

- Es de armado fácil, incluye todo lo necesario para que armarla sea una experiencia fácil y divertida: Llave Allen, tornillería e instructivo.

- Puedes colocar la escalera de lado izquierdo o derecho

- La cama de abajo utiliza colchón de medida estándar de 20 cm de altura como máximo, y no tendrás problema alguno para que la Cama Canguro encaje a la perfección.

Dentro de nuestra variedad de productos, contamos con Cunas para bebé de Madera, Torres de Aprendizaje, Mesas sensoriales, Camas y literas para niños en tamaño Individual y Matrimonial, Escritorios infantiles, Set de Mesas y Sillas infantiles de madera infantiles, y todo tipo de Muebles Estilo Nórdico con Diseño Montessori. 

Somos una empresa orgullosamente Mexicana, fabricantes de muebles de 100% Madera, basados en la filosofía Montessori. Contamos con certificación por parte del laboratorio Intetek.

- Contenido total libre de plomo en pinturas y recubrimientos de superficie.
- Tornillería y llave Allen libre de plomo.
- Certificación uso de productos infantiles para piezas que representen riesgos mecánicos.
- Tornillería y llave Allen libre de plomo."
MLM1588523144,Cama Camita De Madera Infantil Davinci Cherry Con Colchon,1148896440,3960.0,8,https://articulo.mercadolibre.com.mx/MLM-1588523144-cama-camita-de-madera-infantil-davinci-cherry-con-colchon-_JM,2022-11-03T17:29:25.000Z,2024-01-05T02:21:45.000Z,0.85,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Tamaño de la cama', 'Toddler (Para niños de 15 meses hasta los 5 años)']}, {'': ['Tipo de cama', 'Clásica de transición']}, {'': ['Marca', 'DaVinci']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '145 cm']}, {'': ['Materiales', None]}, {'': ['Peso máximo soportado por cama', '30 kg']}, {'': ['Modelo', 'M2990C']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '76 cm']}]","•Cama de madera infantil.
•Recomendado para niños de 15 meses hasta los 5 años.
•Medidas 1.45 mts de largo x 76 cm de ancho 63 cm de alto (desde el piso hasta la cabecera).
•Soporta hasta 30 kgs.
•Color Cherry.

•Colchón:
•Incluye tela hipoalergénica
•Excelente colchón para cuna que le brinde un extraordinario confort para su descanso
•Funda lavable.
•Producto anti-ácaros, lo cual brindará la tranquilidad que se busca al comprar un colchón para el bebé
•Peso recomendado de 2 a 30kg
•Edad recomendada máximo 5 años
•Material de fabricación: Poliuretano Macrocell.


LISTO PARA ENVÍO.
ENVÍO GRATIS."
MLM1465231181,Cama Infantil Play Area Con Colchon Y Juguetero Batman,1148896440,4960.0,9,https://articulo.mercadolibre.com.mx/MLM-1465231181-cama-infantil-play-area-con-colchon-y-juguetero-batman-_JM,2022-07-22T23:21:23.000Z,2024-01-02T18:42:31.354Z,0.71,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Tamaño de la cama', 'Toddler (Para niños de 15 meses hasta los 5 años)']}, {'': ['Tipo de cama', 'Temática']}, {'': ['Marca', 'Delta Children']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', None]}, {'': ['Materiales', 'Metal/Plástico']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Batman']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}]","•2 Modos: Area de juego o area de descanzo.
•Construcción de plástico duradero: hecho de plástico moldeado duradero con barandillas integradas para mantener a tu hijo seguro.
•Tamaño: 75 cm de ancho x 135 cm de profundidad x 47 cm de alto.
•Certificado JPMA para cumplir o superar todos los estándares de seguridad establecidos por ASTM.
•NO incluye pelotas.

••Juguetero:
•Lados de madera.
•Cajones de tela reforzada resistentes.
•Incluye stickers.
•Medidas: 64.7 cm de alto x 63.5 cm de largo x 30 cm de ancho.

•Colchón:
•Incluye tela hipoalergénica
•Excelente colchón para cuna que le brinde un extraordinario confort para su descanso
•Funda lavable.
•Producto anti-ácaros, lo cual brindará la tranquilidad que se busca al comprar un colchón para el bebé
•Peso recomendado de 2 a 30kg
•Edad recomendada máximo 5 años
•Material de fabricación: Poliuretano Macrocell.

LISTOS PARA ENVÍO."
MLM1635102223,"Daybed Sadie, Cama Estilo Sofá Negro, Cama Canguro Elegante",40545950,9900.0,15,https://articulo.mercadolibre.com.mx/MLM-1635102223-daybed-sadie-cama-estilo-sofa-negro-cama-canguro-elegante-_JM,2022-11-19T19:59:21.000Z,2024-01-03T17:30:39.000Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'daybed']}, {'': ['Marca', 'Crownmark']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '210 cm']}, {'': ['Materiales', 'Madera,Tela']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', '5321BK']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '109 cm']}]","Descripción del Producto:

¡Bienvenido a Estylo House, tu destino para muebles elegantes y funcionales! Presentamos la Cama Canguro Sadie BLACK, la solución perfecta para quienes buscan ahorrar espacio sin comprometer el estilo. Esta cama canguro combina diseño y practicidad en una sola pieza.
Diseño Elegante: La Cama Canguro Sadie se destaca con su respaldo de alto perfil, cubierto de terciopelo, y brazos esculpidos que aportan un toque de sofisticación a cualquier habitación.
Ahorro de Espacio Inteligente: Con capacidad para dos colchones individuales (no incluidos), esta cama cuenta con un somier extraíble con ruedas que se guarda con facilidad. El sistema de láminas incluido (13+13) proporciona comodidad y soporte.
Sin Necesidad de Somier/Base: No necesitas comprar un somier adicional, ya que esta cama canguro incluye todo lo que necesitas para una noche de descanso reparador.
Personalización de Colchón: Puedes elegir el colchón que más te guste para esta cama canguro. ¡Crea un espacio de descanso único a tu gusto!
Dimensiones:
Cama Canguro: 74.5 cm de alto x 105 cm de largo x 207 cm de ancho
Envío Gratis: En Estylo House, no solo ofrecemos elegancia y funcionalidad, sino que también te brindamos envío gratis, para que disfrutes de esta pieza elegante en tu hogar sin costos adicionales.
La Cama Canguro Sadie BLACK es la elección perfecta para darle un toque de modernidad y sofisticación a tu espacio. ¡No dejes pasar esta oportunidad y compra hoy mismo tu Cama Canguro Sadie BLACK en Estylo House!"
MLM1999681261,Base Cama Matrimonial Full Cabecera Luces Led Usb,520589167,3899.0,19,https://articulo.mercadolibre.com.mx/MLM-1999681261-base-cama-matrimonial-full-cabecera-luces-led-usb-_JM,2023-12-28T17:34:21.000Z,2024-01-12T16:07:08.000Z,0.75,MLM121838,0,"[{'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Tradicional']}, {'': ['Marca', 'Fabato']}, {'': ['Motivo de GTIN vacío', 'Otra razón']}, {'': ['Altura', '100 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'Madera,Metal']}, {'': ['Peso máximo soportado por cama', '800 lb']}, {'': ['Modelo', 'FAFU021-BRN']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '31 kg']}, {'': ['Ancho', '140 cm']}]","DISEÑO FÁCIL DE USAR: 2 salidas de CA y 2 tiras de alimentación USB integradas en la cabecera son convenientes para cargar tu teléfono y almohadilla. Puedes crear todo tipo de situaciones diferentes con iluminación que cambia de color. Con el control remoto, también puedes seleccionar 20 colores estáticos y 22 modos dinámicos para memorizar los colores que prefieras. ¡Solo disfrútalo!

GRAN ESPACIO DE ALMACENAMIENTO: Cuenta con un espacio de almacenamiento debajo de la cama de 10.4 pulgadas de alto, en el cual pueden almacenar maletas voluminosas y ropa diaria al alcance de la mano.

ESTILO INDUSTRIAL: Elegante cabecera simple y hermosa, tiene una especie de aspecto industrial suave sin ser demasiado moderno. Muy adecuado para el estilo de tu casa.

MONTAJE RÁPIDO Y SENCILLO: el marco de la cama viene con instrucciones detalladas (idioma español no garantizado), herramientas de montaje y piezas numeradas, el montaje se puede hacer dentro de 1 hora. Las almohadillas de plástico protegen tu suelo de arañazos. No necesita somier.

SOPORTE FIRME: esta plataforma de cama tiene 13 soportes de metal resistentes y cada una de ellas estará anclada en el lateral para que nada se agite ni se mueva. 9 patas resistentes pueden distribuir mejor el peso y proteger tu colchón de la flacidez para que siempre duermas mejor y te despiertes renovado. Capacidad de carga de 800 libras."
MLM1923814391,Cama Infantil Toldo Juguetero Mesa Y Colchon Minnie Mouse,1148896440,7960.0,3,https://articulo.mercadolibre.com.mx/MLM-1923814391-cama-infantil-toldo-juguetero-mesa-y-colchon-minnie-mouse-_JM,2023-07-26T18:18:26.000Z,2024-01-03T04:30:54.000Z,0.71,MLM121838,Nuevo  |  2 vendidos,"[{'': ['Tamaño de la cama', 'Toddler de transición']}, {'': ['Tipo de cama', 'Temática']}, {'': ['Marca', 'Delta Children']}, {'': ['Código universal de producto', '080213103712,080213030216']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '137 cm']}, {'': ['Materiales', None]}, {'': ['Peso máximo soportado por cama', '23 kg']}, {'': ['Modelo', 'Minnie Mouse']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '72 cm']}]","•Cama infantil de transición.
•Para niñas de 15 meses hasta los 5 años.
•Soporta hasta 23 kgs.
•Medidas: 1.37 mts de largo x 72 cm de ancho x 1.40 mts de alto (desde el piso hasta la cabecera).

••Mesa y sillas
•Mesa elaborada de madera.
•Medidas de la mesa 60 cm de largo x 50 cm de ancho x 44 cm de alto.
•Compartimento en la parte central.
•Sillas elaboras de madera.
•Medidas de cada silla 52 cm de alto x 32 cm de largo x 30 cm de ancho.

••Juguetero
•Lados de madera.
•Cajones de tela reforzada resistentes.
•Con Stickers.
•Medidas: 64.7 cm de alto x 63.5 cm de largo x 30 cm de ancho.

•Colchón:
•Cuenta con tecnología waterproof
•Incluye tela hipoalergénica
•Excelente colchón para cuna que le brinde un extraordinario confort para su descanso
•Microcell cuenta con tela waterproof no tendras que preocuparte por los liquidos que se lleguen a derramar
•Producto anti-ácaros, lo cual brindará la tranquilidad que se busca al comprar un colchón para el bebé
•Peso recomendado de 2 a 30kg
•Edad recomendada máximo 5 años
•Material de fabricación: Poliuretano Macrocell

PRODUCTO NUEVO, LISTO PARA ENVIO."
MLM1678640870,Cama Camita Infantil Disney Frozen Con Toldo Y Colchon,1148896440,4960.0,23,https://articulo.mercadolibre.com.mx/MLM-1678640870-cama-camita-infantil-disney-frozen-con-toldo-y-colchon-_JM,2022-12-06T16:59:42.000Z,2023-12-31T23:10:59.000Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Tamaño de la cama', 'Toddler (Para niños de 15 meses hasta los 5 años)']}, {'': ['Tipo de cama', 'Temática de transición']}, {'': ['Marca', 'Delta Children']}, {'': ['Altura', '140 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '137 cm']}, {'': ['Materiales', None]}, {'': ['Peso máximo soportado por cama', '23 kg']}, {'': ['Modelo', 'BB86910FZ']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '74 cm']}]","•Cama infantil de transición.
•Para niñas de 15 meses hasta los 5 años.
•Soporta hasta 23 kgs.
•Medidas: 1.37 mts de largo x 74 cm de ancho x 1.40 mts de alto (desde el piso hasta la cabecera).
 •Colchón:
•Cuenta con tecnología waterproof
•Ortopédico con 150 resortes cilíndricos Pocket
•Mayor confort con su colchoneta Euro Top
•Incluye tela hipoalergénica
•Excelente colchón para cuna que le brinde un extraordinario confort para su descanso
•Microcell cuenta con tela waterproof no tendras que preocuparte por los liquidos que se lleguen a derramar
•Producto anti-ácaros, lo cual brindará la tranquilidad que se busca al comprar un colchón para el bebé
•Peso recomendado de 2 a 30kg
•Edad recomendada máximo 5 años
•Material de fabricación: Poliuretano Macrocell

PRODUCTO NUEVO, LISTO PARA ENVIO"
MLM1918001129,Litera Para Colchones Individual - Individual Modelo Valki,459208892,4429.0,71,https://articulo.mercadolibre.com.mx/MLM-1918001129-litera-para-colchones-individual-individual-modelo-valki-_JM,2023-07-13T19:20:45.000Z,2024-01-12T16:18:02.000Z,0.83,MLM121838,0,"[{'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Atlas Del Descanso']}, {'': ['Altura', '150 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '207 cm']}, {'': ['Materiales', 'Metal']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Divana']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '32 kg']}, {'': ['Ancho', '107 cm']}]","La litera modelo Divina para colchones individuales es práctica y resistente ideal para optimizar y aprovechar al máximo el espacio de tu habitación. La litera cuenta con un diseño innovador y de alta calidad, durable, útil para espacios reducidos. Ofrece seguridad ya que cuenta con barandal para evitar cualquier tipo de accidentes. 

Nuestras literas no incluyen los colchones, aunque cuenta con la tranquilidad que tendrás un excelente soporte y una base de metal sobre el que puedas colocar tu colchón de forma segura. 
Nuestro diseño funcional y elegante hacen una perfecta armonía y combinación para cualquier tipo de habitación, no lo pienses más y ahorra espacio en tu habitación gracias a los dos niveles con espacio para camas individuales.
No te preocupes por el armado, se requiere un armado sencillo e incluimos todo lo que necesitas para armar tu litera de forma rápida y segura.

Características: te ofrecemos variedad y calidad en todas nuestras literas y todos nuestros modelos han sido fabricados para optimizar el uso de espacio en muebles para tu hogar.

-Material: estructura de metal en color gris y patas con anti-derrapante. 
-Medidas: 150 cm x 207 cm x 107.5 cm / Peso 31.5 kilogramos.
-Colchón: (no está incluido)  litera ideal para dos colchones individuales. 
-Escalera integrada: cuenta con una resistente escalera que se encuentra a un costado y esta elaborada de metal y es totalmente segura e ideal para uso en niños y adultos.

Compra garantizada: Atlas del descanso es una marca mexicana con mas 70 años en especialistas del descanso, conoce toda nuestra línea de productos para el hogar: colchones, blancos, muebles y muchos productos más.

¿Te quedó alguna duda o aclaración?
¡CONTÁCTANOS! Estamos a tus órdenes para resolver todas tus dudas."
MLM938305720,Cama Alta Matrimonial Con Escritorio Y Repisas,73824866,7990.0,100,https://articulo.mercadolibre.com.mx/MLM-938305720-cama-alta-matrimonial-con-escritorio-y-repisas-_JM,2021-06-29T05:55:35.000Z,2024-01-06T01:09:08.000Z,0.85,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Es litera', 'No']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Ajustable']}, {'': ['Marca', 'Camas Tapancos y más']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '195 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '300 kg']}, {'': ['Modelo', 'Matrimonial']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '70 kg']}, {'': ['Ancho', '1.39 cm']}, {'': ['Con cajones', 'No']}]","Cama tipo tapanco, para ahorrar espacio. Resistentes, cargan 300 kg,
*PINO DE PRIMERA
*Matrimonial 
*Terminado chocolate con escritorio y 3 repisas. (Puede ser en cualquier color) (los terminados son en tinta o en pintura vinílica).
* La cama queda empotrada por seguridad.
*No incluye colchón. 
*No incluye envío (se calcula de acuerdo al código postal).
******COTIZAR ANTES DE COMPRAR (verificar precio y cobertura).
EN CASO DE SER FUERA DE LA CDMX O EDO MEX, REQUIERE ENSAMBLE POR PARTE DEL CLIENTE, PARA ESTO SE ADJUNTAN PIJAS, TORNILLOS Y MANUAL.
*La instalación es gratis en planta baja o primer piso. SOLO CDMX Y EDO MEX. El piso extra tiene un costo de $50.
*Manejamos alturas desde 1.20 hasta 1.90m. Nos adaptamos a tu espacio y necesidades.
*La entrega tarda de dos a quince días dependiendo la agenda de trabajo.
Tenga en cuenta que todas las dimensiones se miden manualmente con una posible desviación de 1 a 3 cm.
** Debido a la pantalla, habrá una diferencia de color, es madera natural y no toda es del mismo tono.
**** REQUIERE ENSAMBLE"
