ID,Titulo,ID_Seller,Precio,Inventario_Inicial,link,Fecha de Creacion,Ultima_Actualizacion,Salud,Categoria,Ventas,Atributos,Descripción
MLM2409977656,Cama Recamara - Base Box Cabecera Roma Azul Matrimonial,294130696,3999.0,98,https://articulo.mercadolibre.com.mx/MLM-2409977656-cama-recamara-base-box-cabecera-roma-azul-matrimonial-_JM,2023-08-10T16:51:02.000Z,2023-12-30T18:16:52.000Z,,MLM121838,3,"[{'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Clásica']}, {'': ['Marca', 'Cima']}, {'': ['Color', 'Azul']}, {'': ['Código universal de producto', '7034260606163']}, {'': ['Altura', '25 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '190 cm']}, {'': ['Color principal', 'Azul']}, {'': ['Materiales', 'Lino,Madera,Tela']}, {'': ['Peso máximo soportado por cama', '200 kg']}, {'': ['Modelo', 'Roma']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['SKU', 'RARA012']}, {'': ['Peso', '30 kg']}, {'': ['Ancho', '135 cm']}]","Comodidad y estilo para dormir, descansar, leer tu libro preferido o mirar una serie en la televisión."
MLM1371996053,Cama Canguro Individual Incluye Colchones Basicos ,28416969,4499.0,100,https://articulo.mercadolibre.com.mx/MLM-1371996053-cama-canguro-individual-incluye-colchones-basicos-_JM,2022-01-31T08:21:36.000Z,2024-01-02T21:22:04.881Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Es litera', 'No']}, {'': ['Tamaño de la cama', '2 plazas']}, {'': ['Tipo de cama', 'cama doble']}, {'': ['Marca', 'De la o']}, {'': ['Altura', '100 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'Acero tubular']}, {'': ['Peso máximo soportado por cama', '120 kg']}, {'': ['Modelo', 'Canguro']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '70 kg']}, {'': ['Ancho', '100 cm']}, {'': ['Con cajones', 'No']}]","NOTA FAVOR DE PREGUNTAR COSTOS DE ENVÍO
Cama individual canguro económica
 incluye
 colchónes básicos de resortes 
Cabeceras en 2 pulgadas de diámetro
Bases tambor en ángulo calibre 12 acanalados 
Todo unido x medio de soldadura de microalambre
Tonos de colores que la manejamos
NEGRO
CHOCOLATE
GRIS PLATA
GRIS OXFORD
VINO 
AZUL ALASKA
AZUL METÁLICO
BLANCO
Los tonos de color son aplicados con pintura epóxica en polvo horneada a 200 grados centígrados

Si desea contratar algún servicio de envio mandem os su código postal con gusto le damos precio de la entrega a domicilio
Cualquier duda se le responderá a la brevedad posible"
MLM1959470263,Base De Madera Ziva One Armable En Caja (matrimonial),502600370,4637.0,20,https://articulo.mercadolibre.com.mx/MLM-1959470263-base-de-madera-ziva-one-armable-en-caja-matrimonial-_JM,2023-10-04T22:29:51.000Z,2024-01-10T14:21:25.000Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Número de parte', 'ZIVAONEMAT']}, {'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Clásica']}, {'': ['Marca', 'ZIVASLEEP']}, {'': ['Código universal de producto', '642613074438']}, {'': ['Altura', '38.1 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '191 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '150 kg']}, {'': ['Modelo', 'ZIVA ONE']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '33.65 kg']}, {'': ['Ancho', '136 cm']}]","¡La base de cama ideal para tu Ziva! Ármala fácilmente en minutos y estarás listo para descubrir el verdadero descanso. Su diseño minimalista y atemporal va perfecto con cualquier habitación o espacio. Además, ¡llega a tu casa en caja como tu colchón Ziva!

Hecha 100% con madera de mango de la más alta calidad, diseñada y construida para ser ultra resistente, firme y cómoda. Su altura total es de 38 cm, ¡hasta 18% más que la competencia! ¿Necesitas mudarte? Solo desarma la base y llévatela a donde sea.

Obtén un soporte inmejorable para tus noches de sueño con ZIVA ONE.

CARACTERÍSTICAS
Montaje sencillo y rápido
Garantía de 1 año
Entrega práctica: Tu base llega en caja
Materiales premium
Disponible en tamaño individual, matrimonial, Queen y King"
MLM1895762381,Base Split King Size Reclinable Eléctrica Gris Con Control,423733296,40020.0,6,https://articulo.mercadolibre.com.mx/MLM-1895762381-base-split-king-size-reclinable-electrica-gris-con-control-_JM,2023-05-19T23:34:06.000Z,2024-01-02T18:35:12.173Z,0.85,MLM121838,Nuevo  |  1 vendido,"[{'': ['Tamaño de la cama', 'King']}, {'': ['Tipo de cama', 'SPLIT KING']}, {'': ['Marca', 'Neblus']}, {'': ['Altura', '0.3 m']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '190 cm']}, {'': ['Peso máximo soportado por cama', '120 kg']}, {'': ['Modelo', 'Taormina']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Ancho', '200 cm']}]","¡Descubre la manera más práctica para elevar tu descanso!
Nuestra nueva base Taormina Split King Size de la línea de camas eléctricas Sommier, con estructura de Melanina y cubierta textil en color Gris Jaspeado, un diseño moderno y decorativo.

Ajusta tu descanso. Control inalámbrico para ajustar tu postura de las zonas superior e inferior del cuerpo, de manera independiente.
Mejora tu salud. Posturas programadas incluídas Zero Gravity y Anti-Ronquidos.

Sistema SPLIT KING opcional para el tamaño King size, donde puedes tener dos zonas de descanso con controles y ajustes independientes.

Lista para usar. Patas ajustables de 10 a 30 cm de alto. Fácil armado, recibe la caja solo conecta y elige la altura para ti.
Conectividad a tu alcance. Puertos USB a los lados de cada base para cargar tus dispositivos.

Resistencia y Función. Soporta hasta 120 kgs cada base.
Lo mejor en Sistemas de descanso a nivel mundial."
MLM1960114711,Cama Montesori Individual,264924840,4950.0,11,https://articulo.mercadolibre.com.mx/MLM-1960114711-cama-montesori-individual-_JM,2023-10-06T17:21:29.000Z,2024-01-08T00:27:21.000Z,1.0,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Montessori']}, {'': ['Marca', 'Furbyca']}, {'': ['Altura', '165 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '100 kg']}, {'': ['Modelo', 'BCI']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '40 kg']}, {'': ['Ancho', '110 cm']}]","Cama Montessori tamaño individual 
En forma de Casita 

Pregunta por el costo de envío a tu ciudad proporcionándonos tu código postal
Los envío se hacen por paquetería castores
Casi siempre contamos con envíos a domicilio o también contamos con servicio ocurre
Fabricada 100% en madera de pino 
Color de Barniz a elegir 

Blanco
Rosa pastel 
Azul cielo 
Gris 
Natural 

Dale a tus pequeños la seguridad y comodidad que necesitan con nuestro modelo de Cama Montessori ya que promueve su independencia dándoles la posibilidad de acceder y descender de la cama en el momento que ellos lo requieran 
Además de ser un espacio seguro puede ser un espacio muy adecuado para jugar y descansar 

Únicamente para apoyar al ambiente el piso  (la base que soporta el colchón)
Es de madera recuperada  palet
En caso de requerir piso de primera calidad tendrá un costo extra"
MLM634904188,Litera Triple Individual De Rodapie C/ Colchones Ortopédicos,80583357,9299.0,166,https://articulo.mercadolibre.com.mx/MLM-634904188-litera-triple-individual-de-rodapie-c-colchones-ortopedicos-_JM,2018-07-23T23:04:50.000Z,2024-01-09T03:19:21.000Z,0.85,MLM121838,Nuevo  |  +100 vendidos,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Pepez']}, {'': ['Color', 'Rojo']}, {'': ['Código universal de producto', None]}, {'': ['Altura', '170 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '2.04 cm']}, {'': ['Materiales', 'Tubular Metálico Reforzado']}, {'': ['Peso máximo soportado por cama', '120 kg']}, {'': ['Modelo', 'Círculos, Macao, Abanico y Bolívar.']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '65 kg']}, {'': ['Ancho', '1.04 cm']}, {'': ['Con cajones', 'No']}]","Información Importante: (Debido a que nuestro producto no es aceptado por sus dimensiones en envíos por Mercado Envíos por DHL ni Estafeta, les solicitamos puedan consultar el precio del envío antes de dar click en comprar, tenemos envíos por nuestros medios con un costo de 250 a 550 a la mayor parte de la CDMX y algunos alrededores, también tenemos envíos foráneos por medio de Transportes Cosolidados y el costo depende de la ubicación, agradecemos su atención.)


Literas Pepez

Litera Triple de rodapie Individual Reforzada
con Tres colchones ortopédicos. 


Características:

- Tambores de angulo de acero de fundición
- Tambor de 15 travesaños 
- Pintura en polvo electrostática (horneada)
- Soldadura de micro alambre (acordonada)
- Cabecera de 3 y 1 pulgadas
- Modelo círculos, macao, abanico con opción a ser desmontables (separables)
- Tercer cama deslizable con 6 ruedas.
- Excelente opción para adultos, jóvenes o niños
 
Colores:

- 1 Rojo 
- 2 Vino 
- 3 Negro
- 4 Blanco
- 5 Chocolate
- 6 Rosa
- 7 Anaranjado
- 8 Azul marino
- 9 Azul metálico
- 10 Plata opaco
- 11 Gris amartillado

* puede ser un de un sólo color o de dos colores."
MLM1501501127,Litera Triple Mixta Indi-matri-matri,80583357,5499.0,14,https://articulo.mercadolibre.com.mx/MLM-1501501127-litera-triple-mixta-indi-matri-matri-_JM,2022-09-13T06:49:13.000Z,2024-01-11T19:42:10.000Z,1.0,MLM121838,+5 vendidos,"[{'': ['Tamaño de la cama', 'Individual-matrimonial-matrimonial']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Pepez']}, {'': ['Altura', '180 cm']}, {'': ['Condición del ítem', 'Reacondicionado']}, {'': ['Largo', '2.04 m']}, {'': ['Materiales', 'Tubular Metálico Reforzado']}, {'': ['Peso máximo soportado por cama', '200 kg']}, {'': ['Modelo', 'triple mixta INDI-MATRI-MATRI']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '60 kg']}, {'': ['Ancho', '1.38 m']}]","Información Importante: (Debido a que nuestro producto no es aceptado por sus dimensiones en envíos por Mercado Envíos por DHL ni Estafeta, les solicitamos puedan consultar el precio del envío antes de dar click en comprar, tenemos envíos por nuestros medios con un costo de 250 a 550 a la mayor parte de la CDMX y algunos alrededores, también tenemos envíos foráneos por medio de Transportes Cosolidados y el costo depende de la ubicación, agradecemos su atención.)


Literas Pepez

Litera Triple de rodapie mixta indi-matri-matri
directamente de fabrica
 
* La litera no incluye colchones.

Características:

- Tambores de angulo de acero de fundición
- Tambor de 15 travesaños 
- Pintura en polvo electrostática (horneada)
- Soldadura de micro alambre (acordonada)
- Cabecera de 3 y 1 pulgadas
- Modelo círculos, macao, abanico con opción a ser desmontables (separables)
- Tercer cama deslizable con 6 ruedas.
- Excelente opción para adultos, jóvenes o niños
 
Colores:

- 1 Rojo 
- 2 Vino 
- 3 Negro
- 4 Blanco
- 5 Chocolate
- 6 Rosa
- 7 Anaranjado
- 8 Azul marino
- 9 Azul metálico
- 10 Plata opaco
- 11 Gris amartillado

* puede ser un de un sólo color o de dos colores dependiendo el diseño."
MLM1597143078,Litera Triple Matrimonial Con Tres Colchones Ortopédicos.,80583357,10499.0,27,https://articulo.mercadolibre.com.mx/MLM-1597143078-litera-triple-matrimonial-con-tres-colchones-ortopedicos-_JM,2022-11-07T16:56:41.000Z,2024-01-02T18:47:22.000Z,1.0,MLM121838,+5 vendidos,"[{'': ['Tamaño de la cama', 'Matrimonial']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Pepez']}, {'': ['Altura', '180 cm']}, {'': ['Condición del ítem', 'Reacondicionado']}, {'': ['Largo', '2.04 cm']}, {'': ['Materiales', 'Tubular Metálico Reforzado']}, {'': ['Peso máximo soportado por cama', '200 kg']}, {'': ['Modelo', 'Triple completamente Matrimonial']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '65 kg']}, {'': ['Ancho', '1.38 cm']}]","Información Importante: (Debido a que nuestro producto no es aceptado por sus dimensiones en envíos por Mercado Envíos por DHL ni Estafeta, les solicitamos puedan consultar el precio del envío antes de dar click en comprar, tenemos envíos por nuestros medios con un costo de 250 a 550 a la mayor parte de la CDMX y algunos alrededores, también tenemos envíos foráneos por medio de Transportes Consolidados y el costo depende de la ubicación, agradecemos su atención.)


Literas Pepez

Litera Triple de rodapie Completamente Matrimonial matri-matri-matri
con Tres colchones Ortopédicos. 

Características:

- Tambores de angulo de acero de fundición
- Tambor de 12 travesaños 
- Pintura en polvo electrostática (horneada)
- Soldadura de micro alambre (acordonada)
- Cabecera de 3 y 1 pulgadas
- Modelo círculos, macao, abanico con opción a ser desmontables (separables)
- Tercer cama deslizable con 6 ruedas.
- Excelente opción para adultos, jóvenes o niños
 
Colores:

- 1 Rojo 
- 2 Vino 
- 3 Negro
- 4 Blanco
- 5 Chocolate
- 6 Rosa
- 7 Anaranjado
- 8 Azul marino
- 9 Azul metálico
- 10 Plata opaco
- 11 Gris amartillado

* puede ser un de un sólo color o de dos colores."
MLM802589573,Base Tubular De Cama Individual De 6 Patas,95426250,1430.0,272,https://articulo.mercadolibre.com.mx/MLM-802589573-base-tubular-de-cama-individual-de-6-patas-_JM,2020-08-06T23:42:24.000Z,2024-01-06T20:22:47.000Z,0.71,MLM121838,Nuevo  |  +100 vendidos,"[{'': ['Es litera', None]}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Tubular']}, {'': ['Marca', 'TuboMuebles']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '187 cm']}, {'': ['Materiales', 'Tubo']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'base 6 patas']}, {'': ['Requiere ensamblado', 'No']}, {'': ['Peso', None]}, {'': ['Ancho', '97 cm']}, {'': ['Con cajones', None]}]","**EXCELENTE BASE DE CAMA TUBULAR INDIVIDUAL DE 6 PATAS** marca TUBOMUEBLES
 ¡SE VERA INCREIBLE!

**Aviso Importante**
Mercado Libre NO ofrece Envíos Gratis en estos artículos por lo cual te Invitamos a Cotizar tu Envió en la sección de Preguntas antes de que realices tu compra.


Características:
Acabado de Pintura Electrostática Horneada en color NEGRO
Tubo de 3"" calibre 20
Base de Perfil de 3/4"" * 3/4""
*Para Entregas en CDMX y Área Metropolitana, la base se envía Soldada de las patas.
*Para Entregas al Interior de la Republica, se envía con las patas desarmables de 2"" para que el costo del envío sea más Económico.

En TUBOMUEBLES tu satisfacción es nuestra prioridad por lo cual tenemos un tiempo de fabricación aproximado de 5 a 8 días hábiles después de confirmar tu compra dependiendo de la cantidad de piezas que necesites.

TUBOMUEBLES, Empresa 100% Mexicana con más de 50 años de experiencia en el mercado trae para tí el mejor precio de fábrica, la mejor calidad y una increíble resistencia en cada uno de nuestros artículos (todos nuestros productos son sometidos a pruebas de calidad y son aptos para Uso Rudo).

¿¿¿COMO PAGAR???

A Través de Mercado Pago, la plataforma más segura del mercado, la cual acepta Tarjeta de Crédito y Débito (Visa, MasterCard y American Express); así como Depósitos en Oxxo, Seven Eleven y Transferencia Bancaria.

¿¿¿CUÁLES SON NUESTRAS FORMAS DE ENTREGA???

• Retiro en persona directamente en fábrica cerca del metro Muzquiz en Ecatepec, Estado de México.

• Entrega en alguna estación del metro de Deportivo Oceanía a Muzquiz de la Línea B con un costo de $50 pesos, PREVIA CITA.

• Envíos al Interior de la Republica por paquetería “Tres Guerras” por cobrar Cotizado con tu Código Postal y cantidad de piezas que requiera, en algunos casos se ofrece el envió Prepagado por Tarifa única que es más económico, Te invito a que Cotices en la Sección de Preguntas, los envíos por “Tres Guerras” van asegurados contra cualquier daño.

• Envíos al Interior de la Republica Prepagado (solo piezas pequeñas) por ESTAFETA, FEDEX, REDPACK ó DHL, cotizado con su Código Postal y Cantidad de piezas que requiera.

• Si tienes alguna paquetería de tu confianza y preferencia con gusto vemos la posibilidad de entregar por ese medio.

• En envíos por paquetería nuestra responsabilidad termina al momento de Entregar a la misma y enviar su número de guía, sin embargo te asistiremos con gusto en todo lo que necesites.

• Fletes en CDMX y Área Metropolitana cotizado con su código postal y Cantidad de piezas que requiera.

>>>PASOS PARA QUE COMPRES RÁPIDO Y SEGURO

• Despeja cualquier duda que tengas y en caso de requerirlo Cotiza tu Envió o Flete a través de la sección de “PREGUNTALE AL VENDEDOR”
• Cuando estés 100% seguro de adquirir el producto, comienza el proceso de compra y realiza tu pago.
• Una vez acreditado tu pago recibirás un correo electrónico de parte de Mercado Libre para Confirmar.
• En el lapso de 30 minutos a 1 hora te llegara un mensaje privado de Mercado Libre de parte de nuestro personal para confirmar tu pedido, color, medio y fecha de entrega, Procuramos que todo sea por ese medio para que quede por escrito y así evitemos algún margen de error.

***Tus comentarios y Valoraciones son muy importantes para nosotros por lo que agradecemos infinitamente tus reseñas en nuestra página de Vendedor***"
MLM955938835,Cama Alta Individual Barandal Reforzado,73824866,5899.0,100,https://articulo.mercadolibre.com.mx/MLM-955938835-cama-alta-individual-barandal-reforzado-_JM,2021-08-09T01:11:45.000Z,2024-01-11T01:32:14.000Z,0.85,MLM121838,Nuevo  |  +25 vendidos,"[{'': ['Es litera', 'No']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'alta']}, {'': ['Marca', 'Cams Tapancos y Mas']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '195 cm']}, {'': ['Materiales', 'pino de primera']}, {'': ['Modelo', 'alta reforzada']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Ancho', '100 cm']}, {'': ['Con cajones', 'No']}]","Cama tipo tapanco, para ahorrar espacio. 
Resistentes, cargan 300 kg,
*PINO DE PRIMERA (todos nuestro materiales son de la mejor calidad y de primera)
*Individual. 
* La cama queda empotrada por seguridad.
*Terminado natural, lijamos y pulimos la madera para darle un acabado natural.
*Terminado en colores tiene costo extra, es en tintas o vinílica.
******COTIZAR ANTES DE COMPRAR (verificar cobertura).
 REQUIERE ENSAMBLE POR PARTE DEL CLIENTE, PARA ESTO SE ADJUNTAN PIJAS, TORNILLOS Y MANUAL.
*Manejamos alturas desde 1.20 hasta 1.90m. Nos adaptamos a tu espacio y necesidades.
*La entrega tarda de dos a siete días dependiendo la agenda de trabajo. 
Zonas fronterizas tiene un costo extra. 
----------------------------------------------------------------------------------------------------------------
Somos fabricantes, las fotografías que mostramos son de nuestros trabajos reales. 
Artesanos 100% mexicanos."
