ID,Titulo,ID_Seller,Precio,Inventario_Inicial,link,Fecha de Creacion,Ultima_Actualizacion,Salud,Categoria,Ventas,Atributos,Descripción
MLM573397347,Cama Montessori Individual Moderna Infantil Madera Kit ,234055841,11399.0,187,https://articulo.mercadolibre.com.mx/MLM-573397347-cama-montessori-individual-moderna-infantil-madera-kit-_JM,2017-01-26T04:45:46.000Z,2024-01-06T10:04:16.221Z,1.0,MLM121838,73,"[{'': ['Es litera', 'No']}, {'': ['Disponibilidad de stock', '26 días']}, {'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Ajustable']}, {'': ['Marca', 'Kit']}, {'': ['Altura', '1 cm']}, {'': ['Es Montessori', 'Sí']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Montessori']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '100 cm']}, {'': ['Con cajones', 'No']}]","Cama Montessori Individual Kit

Base cama Montessori individual

Ideal para niños a partir de 1 año

Medidas:
Largo exterior: 200 cm.
Largo interior: 192 cm.
Ancho exterior: 102 cm.
Ancho interior: 98 cm.
Cabecera: 60 cm de alto.
Piecera: 40 cm de alto.
Barandal: largo 103 cm. altura 48 cm.

MATERIALES
-Fabricado en Madera Estufada Importada de Primera Calidad (FAS)
-La madera es tratada a través de un proceso de estufado para eliminar el agua o humedad para así lograr estabilidad y asegurar el cumplimiento de los más altos estándares de calidad.
-Acabado natural con protección de barniz ecológico base agua
-Tablero melamínico color blanco (MDF) de 6 mm. de grosor

La Cama Montessori Individual es de armado fácil, incluye todo lo necesario para que armarla sea una experiencia fácil y divertida: Llave Allen, tornillería e instructivo 

La Cama Montessori Individual es nuestro principal elemento que permite adaptar el entorno del cuarto de tu hijo a su nivel de desarrollo, desde el momento que dejan la cuna y son capaces de desplazarse por sí solos. Con un estilo Nórdico y su tamaño individual estándar, permitirán que la puedas combinar con casi cualquier estilo de decoración y que sea un elemento que pueda durar muchos años en la recámara de tu hijo(a). 

Con esta cama tienes la opción de instalarle fácilmente un Set de Patas Kit para darle la altura necesaria cuando así lo requieras.

Nuestra Filosofía de diseño se llama Diseño Democrático, y esto hace que todo lo que diseñamos, fabricamos y comercializamos cumpla con 5 elementos básicos. 

Diseño, Funcionalidad, Calidad, Sustentabilidad y Precio Justo.

Garantía
Este producto cuenta con una garantía contra defectos de fabricación. Con una cobertura de 1 año a partir de la fecha de compra. 

KIT Mobiliario 
Dentro de KIT Mobiliario contamos con una gran variedad de productos, tales como Cunas para bebé de Madera, Torres de Aprendizaje, Mesas sensoriales, Camas y literas para niños en tamaño Individual y Matrimonial, Escritorios infantiles, Set de Mesas y Sillas infantiles de madera infantiles, y todo tipo de Muebles Estilo Nórdico con Diseño Montessori. 

En KIT Mobiliario somos una empresa orgullosamente Mexicana, fabricantes de muebles de 100% Madera, basados en la filosofía Montessori. Contamos con certificación por parte del laboratorio Intetek.

- Contenido total libre de plomo en pinturas y recubrimientos de superficie.
- Tornillería y llave Allen libre de plomo.
- Certificación uso de productos infantiles para piezas que representen riesgos mecánicos.
- Tornillería y llave Allen libre de plomo.

ENVÍO GRATIS A TODA LA REPÚBLICA MEXICANA"
MLM1439383741,Literas Individuales O 2 Camas Individuales,809281609,3800.0,10,https://articulo.mercadolibre.com.mx/MLM-1439383741-literas-individuales-o-2-camas-individuales-_JM,2022-06-14T18:45:30.000Z,2023-09-18T14:46:35.000Z,0.66,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'Genéricca']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Materiales', 'Tubular']}, {'': ['Peso máximo soportado por cama', '100 kg']}, {'': ['Requiere ensamblado', 'Sí']}]","Literas tubulares o bien las puedes poner como 2 camas individuales, no incluyen colchón"
MLM724969772,Litera Casita Moderna,318361088,19500.0,1,https://articulo.mercadolibre.com.mx/MLM-724969772-litera-casita-moderna-_JM,2019-10-05T18:24:15.000Z,2024-01-10T17:37:31.000Z,1.0,MLM121838,Nuevo,"[{'': ['Es litera', 'Sí']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'EVOLET']}, {'': ['Altura', '190 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '200 cm']}, {'': ['Materiales', 'PINO Y MDF']}, {'': ['Peso máximo soportado por cama', '150 kg']}, {'': ['Modelo', 'Casita']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '40 kg']}, {'': ['Ancho', '105 cm']}, {'': ['Con cajones', 'No']}]","HERMOSA LITERA EN FORMA DE CASTILLO SE ADAPTA A CIALQUIER HABITACION

ENVIOS GRATIS EN LEON GTO."
MLM727561568,Cama Escritorio Individual Ideal Para Niños Y Niñas,379796998,17900.0,8,https://articulo.mercadolibre.com.mx/MLM-727561568-cama-escritorio-individual-ideal-para-ninos-y-ninas-_JM,2019-10-14T22:35:05.000Z,2023-06-05T19:27:28.000Z,0.71,MLM121838,Nuevo  |  +5 vendidos,"[{'': ['Es litera', 'Sí']}, {'': ['Disponibilidad de stock', '40 días']}, {'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Cama Escritorio']}, {'': ['Marca', 'Pukino']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '193 cm']}, {'': ['Materiales', 'Melamina']}, {'': ['Modelo', 'Whitedesk']}, {'': ['Ancho', '104 cm']}, {'': ['Con cajones', 'No']}]","DEBIDO A LA CONTINGENCIA NUESTRO TIEMPO DE ENTREGA SE HA AMPLIADO. POR FAVOR PREGUNTAR LA FECHA ESTIMADA DE ENTREGA EN EL ÁREA DE PREGUNTAS ANTES DE HACER LA COMPRA, PARA EVITAR MOLESTIAS.

La cama “Whitedesk” es perfecta para aprovechar al máximo el espacio en las habitaciones de nuestros chicos; es la combinación perfecta entre comodidad, funcionalidad y diversión. Los niños podrán descansar y conciliar el sueño de manera segura, ya que la litera está hecha de una estructura sólida y barandales a sus costados. El escritorio en la parte inferior les permitirá realizar sus deberes y mantener el orden de su habitación. Incluye instrucciones de armado; te sorprenderá de su fácil y rápido montaje. (NO INCLUYE SILLA)

PUKINO
MOBILIARIO Y DECORACIÓN INFANTIL 

Medidas generales:
104cm ancho x 193cm largo x 180cm alto

Materiales:
MDF de alta calidad, Acabados finos y resistentes.

Garantía:
La garantía aplica solo si se comprueba defectos de fábrica. Se deberán adjuntar fotografías del artículo dañado en cuestión. La garantía no aplica si se comprueba mal uso del artículo.

Tiempo de entrega:
15 a 20 días hábiles

Condiciones de Envío:
Envío e Instalación gratis para CDMX y Estado de México. 

NO SE REALIZ AENVÍO DE LITERAS O CAMAS ALTAS AL RESTO DEL PAÍS POR QUE REQUIEREN DE NUESTRO PERSONAL PARA SU INSTALACIÓN SEGURA.

Formas de Pago:
Mercado Pago"
MLM1494171592,Base Para Cama Niños,180269591,2930.0,1,https://articulo.mercadolibre.com.mx/MLM-1494171592-base-para-cama-ninos-_JM,2022-09-02T18:19:16.000Z,2023-09-19T20:00:36.000Z,1.0,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Clásica']}, {'': ['Marca', 'ZONA C']}, {'': ['Altura', '10 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '140 cm']}, {'': ['Materiales', 'TriplaydePino']}, {'': ['Peso máximo soportado por cama', '100 kg']}, {'': ['Modelo', 'Cama estilo montessori']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '25 kg']}, {'': ['Ancho', '90 cm']}]","Base de Cama

Cama estilo Montessori 
Madera triplay de pino 18mm espesor.
Ensamble fácil y rápido.
Tamaño para niños"
MLM1374955161,Casita De Sueños Montessori Para Cama Individual Infantil,1065502901,4190.0,190,https://articulo.mercadolibre.com.mx/MLM-1374955161-casita-de-suenos-montessori-para-cama-individual-infantil-_JM,2022-02-07T15:26:55.000Z,2024-01-09T16:12:00.000Z,0.85,MLM121838,Nuevo  |  3 vendidos,"[{'': ['Es litera', 'No']}, {'': ['Tamaño de la cama', 'Individual']}, {'': ['Tipo de cama', 'Montessori']}, {'': ['Marca', 'Muebles Web']}, {'': ['Cantidad de cajones', '0']}, {'': ['Altura', '133 cm']}, {'': ['Es Montessori', 'Sí']}, {'': ['Es temática', 'No']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '196 cm']}, {'': ['Materiales', 'MDF']}, {'': ['Peso máximo soportado por cama', '60 kg']}, {'': ['Modelo', 'Casita']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Cantidad de estantes', '0']}, {'': ['Cantidad de zapateros', '0']}, {'': ['Cantidad de bauleras', '0']}, {'': ['Peso', '25 t']}, {'': ['Ancho', '95 cm']}, {'': ['Con dosel', 'No']}, {'': ['Con cajones', 'No']}, {'': ['Con escalera', 'No']}, {'': ['Con barandas', 'Sí']}, {'': ['Con estantes', 'No']}, {'': ['Con zapatero', 'No']}, {'': ['Con baulera', 'No']}]","¡Descubre la magia de la Cama Montessori! Diseñada para fomentar la independencia y la creatividad de tu pequeño, nuestra cama Montessori es el lugar perfecto para explorar, soñar y crecer. Con un diseño seguro y atractivo, tu hijo disfrutará de noches de sueño cómodas y días llenos de aventuras. ¡Dale a tu hijo el regalo de una cama Montessori y déjalo vivir su infancia al máximo!

INCLUYE CASITA Y BASE.
NO INCLUYE COLCHÓN.
NO INCLUYE ACCESORIOS.
Ideal para niños a partir de 1 año.

Modelo: Montessori sencilla.
Medidas:
INDIVIDUAL: 102 cm x 192 cm medidas internas del colchón.
ALTURA TOTAL DEL PISO AL TECHO 180 CM 

COMPRA TAMBIÉN NUESTRA CORTINA PABELLON PARA CAMITAS MONTESSORI A COLORES.
https://articulo.mercadolibre.com.mx/MLM-1868186931-cortina-para-cama-montessori-pabellon-de-tela-individual-_JM

¿PORQUÉ COMPRAR CON NOSOTROS?
-GARANTIA DE 1 AÑO DIRECTAMENTE CON NOSOTROS.
-TORNILLERIA ESPECIAL QUE PERMITE ARMAR Y DESARMAR CUANTAS VECES LO REQUIERA.
-DE FÁCIL ARMADO, ENVIAMOS MANUAL Y BRINDAMOS ASISTENCIA TELEFÓNICA O VIDEO LLAMADA SI LO NECESITA
-NUESTROS PRODUCTOS SON FABRICADAS EN MADERA DE PINO NATURAL, DE ALTA DURABILIDAD Y RESISTENCIA.
-OFRECEMOS UNA AMPLIA GAMA DE COLORES

Búscanos en nuestra tienda oficial para ENVÍO GRATIS.

*AVISO*
Debido a la gran cantidad de envíos experimentada por temporada alta, paquetería está presentando una saturación en sus servicios ocasionando que las fechas de entrega de su producto se vean afectadas. Continuaremos trabajando en conjunto para agilizar sus entregas. Agradecemos su preferencia y confianza al comprar con nosotros. 

Si te gustaría saber más del producto no dudes en contactarnos, somos fabricantes y podemos adaptarnos a tus necesidades. Para nosotros será un gusto atenderte. 

¡SÍ FACTURAMOS!
Favor de compartirnos su constancia de situación fiscal y un correo electrónico para realizar CORRECTAMENTE su factura.

ELEVANDO ESTÁNDARES."
MLM1944091065,Cama Litera Con Escritorio ,113240134,10000.0,1,https://articulo.mercadolibre.com.mx/MLM-1944091065-cama-litera-con-escritorio-_JM,2023-09-02T04:51:49.000Z,2023-11-26T04:19:19.000Z,0.83,MLM121838,Usado,"[{'': ['Tamaño de la cama', '1 plaza']}, {'': ['Tipo de cama', 'Litera']}, {'': ['Marca', 'A22']}, {'': ['Condición del ítem', 'Usado']}, {'': ['Materiales', 'Caobilla']}, {'': ['Peso máximo soportado por cama', '110 kg']}, {'': ['Modelo', 'Individual']}]","Cama con escritorio, las escaleras son cajones como para juguetes, Closet y archivero de lado del escenario, el costo y el envío es a tratar."
MLM1540519454,Cama Camita De Madera Infantil Gris Bennett Delta Children,1148896440,2960.0,1,https://articulo.mercadolibre.com.mx/MLM-1540519454-cama-camita-de-madera-infantil-gris-bennett-delta-children-_JM,2022-10-15T18:37:02.000Z,2024-01-07T16:03:43.000Z,0.85,MLM121838,Nuevo,"[{'': ['Tamaño de la cama', 'Toddler (Para niños de 15 meses hasta los 5 años)']}, {'': ['Tipo de cama', 'Clásica de transición']}, {'': ['Marca', 'Delta Children']}, {'': ['Altura', None]}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '140 cm']}, {'': ['Materiales', 'Madera']}, {'': ['Peso máximo soportado por cama', '30 kg']}, {'': ['Modelo', 'Bennett']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '76 cm']}]","•Cama de madera infantil.
•Recomendado para niños de 15 meses hasta los 5 años.
•Medidas 1.40 mts de largo x 76 cm de ancho 70 cm de alto (desde el piso hasta la cabecera).
•Soporta hasta 30 kgs.


LISTO PARA ENVÍO.
ENVÍO GRATIS."
MLM1902313644,Base De Cama Abatible Queen,155373997,12500.0,2,https://articulo.mercadolibre.com.mx/MLM-1902313644-base-de-cama-abatible-queen-_JM,2023-03-14T01:38:30.000Z,2024-01-08T20:51:34.000Z,1.0,MLM121838,Nuevo  |  1 vendido,"[{'': ['Tamaño de la cama', 'Queen']}, {'': ['Tipo de cama', 'ABATIBLE']}, {'': ['Marca', 'CAMAS ABATIBLES']}, {'': ['Altura', '35 cm']}, {'': ['Condición del ítem', 'Nuevo']}, {'': ['Largo', '190 cm']}, {'': ['Materiales', 'Melamina']}, {'': ['Peso máximo soportado por cama', '350 kg']}, {'': ['Modelo', 'QUEEN']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', '90 kg']}, {'': ['Ancho', '150 cm']}]","¡¡ BASE DE CAMA ABATIBLE !!!

¿FALTA DE ESPACIO EN TU CASA O HABITACIÓN?

Optimiza el espacio de tu casa o departamento a través de este innovador producto.

DESCRIPCIÓN:

Base de melamina de 18 mm que incluye fondo.
Tapa elevable metálica con refuerzos al centro (PTR con refuerzos al centro y tablero superior para dar firmeza).
Sistema de bisagras de fácil apertura a través de pistones de gas (apertura y cierre sin esfuerzos).
sujeta colchón para evitar deslizamientos durante la apertura.
Fabricado 100% en México con materiales de alta calidad.

VENTAJAS:
Optimiza espacios para guardar maletas, blancos, juguetes, ropa, calzado, etc.
Gran capacidad de almacenaje
Tapa lisa para evitar deformaciones del colchón y dar más firmeza
Totalmente desarmables para facilitar transportación.
Rápido y sencillo montaje con 3 herramientas convencionales.



ENVÍOS AL INTERIOR DE LA REPÚBLICA CORREN A CUENTA DE COMPRADOR."
MLM1598075253,Cama King Size Modelo Kuka Carmine Con Cabecera 100% Piel,42670557,8999.0,1,https://articulo.mercadolibre.com.mx/MLM-1598075253-cama-king-size-modelo-kuka-carmine-con-cabecera-100-piel-_JM,2022-11-08T02:25:45.000Z,2023-12-29T23:57:13.000Z,0.83,MLM121838,Usado,"[{'': ['Tamaño de la cama', 'King']}, {'': ['Tipo de cama', 'Nido doble']}, {'': ['Marca', 'Kuka']}, {'': ['Altura', '100 cm']}, {'': ['Condición del ítem', 'Usado']}, {'': ['Largo', '204 cm']}, {'': ['Materiales', 'Piel']}, {'': ['Peso máximo soportado por cama', None]}, {'': ['Modelo', 'Cama']}, {'': ['Requiere ensamblado', 'Sí']}, {'': ['Peso', None]}, {'': ['Ancho', '194 cm']}]","Su precio en tienda es de casi 40 mil pesos

Esta en perfectas condiciones, NO INCLUYE ENVIO"
